#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ctg000006_P:673425-674555 -            377 687505at2759         -            225   6.9e-42  139.1  14.5   1   3   1.2e-28   8.1e-27   89.8   2.8     2    71    21    94    20    96 0.94 -
ctg000006_P:673425-674555 -            377 687505at2759         -            225   6.9e-42  139.1  14.5   2   3   4.2e-05    0.0028   12.8   0.1    76   126   136   193   129   203 0.74 -
ctg000006_P:673425-674555 -            377 687505at2759         -            225   6.9e-42  139.1  14.5   3   3     3e-13     2e-11   39.5   1.4   109   220   216   366   193   371 0.72 -
ctg000008_P:270490-271716 -            409 687505at2759         -            225   5.3e-38  126.4  14.5   1   4   7.3e-27   4.9e-25   84.0   0.2     3    70     5    75     3    78 0.94 -
ctg000008_P:270490-271716 -            409 687505at2759         -            225   5.3e-38  126.4  14.5   2   4   2.7e-05    0.0018   13.4   0.1    77   110   111   144    92   169 0.72 -
ctg000008_P:270490-271716 -            409 687505at2759         -            225   5.3e-38  126.4  14.5   3   4     0.067       4.5    2.3   0.9   100   124   166   191   155   197 0.78 -
ctg000008_P:270490-271716 -            409 687505at2759         -            225   5.3e-38  126.4  14.5   4   4   1.7e-11   1.1e-09   33.8   0.9   117   220   200   339   194   344 0.76 -
ctg000008_P:158043-159071 -            343 687505at2759         -            225     1e-25   86.2   2.3   1   2   1.1e-19   7.6e-18   60.5   0.1     6    69     1    65     1    69 0.92 -
ctg000008_P:158043-159071 -            343 687505at2759         -            225     1e-25   86.2   2.3   2   2   6.8e-08   4.5e-06   21.9   0.2    81   219   174   332   171   338 0.65 -
ctg000003_P:300554-301747 -            398 687505at2759         -            225   8.6e-25   83.2  10.0   1   6     8e-20   5.3e-18   61.0   0.7     5    68     4    74     1    81 0.87 -
ctg000003_P:300554-301747 -            398 687505at2759         -            225   8.6e-25   83.2  10.0   2   6   0.00011    0.0073   11.5   0.1    80   119   124   154   118   188 0.76 -
ctg000003_P:300554-301747 -            398 687505at2759         -            225   8.6e-25   83.2  10.0   3   6       1.1        76   -1.7   0.0   107   124   189   208   179   214 0.77 -
ctg000003_P:300554-301747 -            398 687505at2759         -            225   8.6e-25   83.2  10.0   4   6     0.013      0.87    4.7   0.1   118   174   222   287   217   290 0.65 -
ctg000003_P:300554-301747 -            398 687505at2759         -            225   8.6e-25   83.2  10.0   5   6    0.0014     0.091    7.9   0.0   164   193   295   326   293   345 0.76 -
ctg000003_P:300554-301747 -            398 687505at2759         -            225   8.6e-25   83.2  10.0   6   6       1.3        87   -1.9   0.0   202   219   356   373   351   378 0.84 -
ctg000008_P:294919-296196 -            426 687505at2759         -            225   1.7e-24   82.2  12.2   1   4   1.3e-19   8.8e-18   60.2   1.5     3    66     5    72     3    81 0.88 -
