#                                                                                   --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name               accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#       ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ctg000002_P:933767-937114   -           1116 261328at2759         -            450   2.7e-53  176.9  15.0   1   6       4.4        52   -2.0   0.0    26    44    40    58    37    62 0.84 -
ctg000002_P:933767-937114   -           1116 261328at2759         -            450   2.7e-53  176.9  15.0   2   6   8.9e-06   0.00011   16.7   2.0    39    92    71   142    63   147 0.74 -
ctg000002_P:933767-937114   -           1116 261328at2759         -            450   2.7e-53  176.9  15.0   3   6   1.4e-18   1.6e-17   59.0   0.1    92   226   175   346   169   420 0.75 -
ctg000002_P:933767-937114   -           1116 261328at2759         -            450   2.7e-53  176.9  15.0   4   6   1.4e-17   1.7e-16   55.6   0.3   255   355   425   551   416   565 0.73 -
ctg000002_P:933767-937114   -           1116 261328at2759         -            450   2.7e-53  176.9  15.0   5   6       6.4        75   -2.6   0.0   364   383   912   931   905   933 0.81 -
ctg000002_P:933767-937114   -           1116 261328at2759         -            450   2.7e-53  176.9  15.0   6   6   1.1e-15   1.3e-14   49.4   0.1   390   450  1025  1098  1022  1098 0.84 -
ctg000003_P:379491-382301   -            937 261328at2759         -            450   9.4e-41  135.5  23.6   1   5     3e-18   3.5e-17   57.9   3.7    89   211    88   215    83   238 0.85 -
ctg000003_P:379491-382301   -            937 261328at2759         -            450   9.4e-41  135.5  23.6   2   5   1.2e-06   1.4e-05   19.6   0.2   150   197   383   429   380   433 0.90 -
ctg000003_P:379491-382301   -            937 261328at2759         -            450   9.4e-41  135.5  23.6   3   5   2.2e-06   2.5e-05   18.8   0.1   134   190   444   505   432   526 0.83 -
ctg000003_P:379491-382301   -            937 261328at2759         -            450   9.4e-41  135.5  23.6   4   5   5.8e-10   6.8e-09   30.5   0.2   151   223   566   639   539   641 0.86 -
ctg000003_P:379491-382301   -            937 261328at2759         -            450   9.4e-41  135.5  23.6   5   5   1.2e-07   1.4e-06   23.0   0.2   135   189   630   688   625   695 0.78 -
ctg000003_P:549495-551945   -            817 261328at2759         -            450   6.4e-33  109.7  11.0   1   4       9.4   1.1e+02   -3.1   0.0   160   198    63   101    60   106 0.87 -
ctg000003_P:549495-551945   -            817 261328at2759         -            450   6.4e-33  109.7  11.0   2   4   5.3e-11   6.3e-10   34.0   0.1    90   194   112   232   107   240 0.81 -
ctg000003_P:549495-551945   -            817 261328at2759         -            450   6.4e-33  109.7  11.0   3   4     0.002     0.024    9.0   0.0   154   193   384   423   379   447 0.81 -
ctg000003_P:549495-551945   -            817 261328at2759         -            450   6.4e-33  109.7  11.0   4   4   3.3e-21   3.9e-20   67.6   4.2    61   230   473   648   451   679 0.80 -
ctg000012_P:93489-94475     -            329 261328at2759         -            450   8.6e-32  106.0  18.4   1   5   1.3e-11   1.6e-10   35.9   0.2   132   218    12   103     5   108 0.83 -
ctg000012_P:93489-94475     -            329 261328at2759         -            450   8.6e-32  106.0  18.4   2   5     1e-05   0.00012   16.5   1.4   172   217   106   151    80   151 0.82 -
ctg000012_P:93489-94475     -            329 261328at2759         -            450   8.6e-32  106.0  18.4   3   5   3.3e-08   3.9e-07   24.8   4.9   135   206   107   182   106   202 0.78 -
ctg000012_P:93489-94475     -            329 261328at2759         -            450   8.6e-32  106.0  18.4   4   5   2.8e-18   3.3e-17   57.9   0.9    58   207   148   307   145   311 0.92 -
ctg000012_P:93489-94475     -            329 261328at2759         -            450   8.6e-32  106.0  18.4   5   5    0.0033     0.039    8.3   0.6    56    71   313   328   306   329 0.77 -
ctg000012_P:112251-115019   -            923 261328at2759         -            450     2e-31  104.8   4.2   1   5       0.3       3.6    1.8   0.0   156   198    53    95    32   102 0.82 -
ctg000012_P:112251-115019   -            923 261328at2759         -            450     2e-31  104.8   4.2   2   5   1.8e-06   2.1e-05   19.0   0.5   155   222   143   214   137   218 0.87 -
ctg000012_P:112251-115019   -            923 261328at2759         -            450     2e-31  104.8   4.2   3   5   2.7e-14   3.2e-13   44.8   0.0    83   208   262   395   241   401 0.77 -
ctg000012_P:112251-115019   -            923 261328at2759         -            450     2e-31  104.8   4.2   4   5   9.4e-12   1.1e-10   36.4   0.1    85   201   391   517   390   525 0.78 -
ctg000012_P:112251-115019   -            923 261328at2759         -            450     2e-31  104.8   4.2   5   5       7.4        87   -2.8   0.0    93   125   528   560   518   561 0.79 -
ctg000008_P:156612-157520   -            303 261328at2759         -            450   5.8e-31  103.3  10.0   1   4   8.6e-14     1e-12   43.2   0.1    94   189     4   106     1   115 0.85 -
ctg000008_P:156612-157520   -            303 261328at2759         -            450   5.8e-31  103.3  10.0   2   4   1.4e-05   0.00016   16.1   0.0   157   201   115   159   108   169 0.86 -
ctg000008_P:156612-157520   -            303 261328at2759         -            450   5.8e-31  103.3  10.0   3   4     2e-08   2.3e-07   25.5   1.4   127   204   166   254   156   254 0.81 -
ctg000008_P:156612-157520   -            303 261328at2759         -            450   5.8e-31  103.3  10.0   4   4   4.9e-09   5.7e-08   27.5   0.5   152   206   244   298   239   303 0.90 -
ctg000012_P:73886-75097     -            404 261328at2759         -            450     1e-30  102.5   4.4   1   4       1.8        21   -0.8   0.1   150   190    33    72    28   121 0.76 -
ctg000012_P:73886-75097     -            404 261328at2759         -            450     1e-30  102.5   4.4   2   4   2.1e-13   2.5e-12   41.8   0.1   124   203   145   226   103   233 0.82 -
ctg000012_P:73886-75097     -            404 261328at2759         -            450     1e-30  102.5   4.4   3   4   1.3e-11   1.5e-10   36.0   0.2   132   190   236   305   229   317 0.84 -
ctg000012_P:73886-75097     -            404 261328at2759         -            450     1e-30  102.5   4.4   4   4   8.8e-08     1e-06   23.3   0.0    79   147   325   402   318   404 0.70 -
ctg000007_P:202424-203284   -            287 261328at2759         -            450   1.6e-30  101.8   6.5   1   4       1.2        14   -0.1   0.0   164   188    25    49    14    55 0.73 -
ctg000007_P:202424-203284   -            287 261328at2759         -            450   1.6e-30  101.8   6.5   2   4     9e-13   1.1e-11   39.8   0.2   148   219    68   139    67   144 0.89 -
ctg000007_P:202424-203284   -            287 261328at2759         -            450   1.6e-30  101.8   6.5   3   4   1.7e-10     2e-09   32.3   0.0   130   207   130   211   126   214 0.88 -
ctg000007_P:202424-203284   -            287 261328at2759         -            450   1.6e-30  101.8   6.5   4   4   1.8e-10   2.1e-09   32.2   0.1    93   150   217   277   212   282 0.70 -
ctg000022_P:212196-214076   -            627 261328at2759         -            450   2.2e-29   98.1   2.5   1   5    0.0019     0.022    9.1   0.0    75   113   305   345   302   347 0.78 -
ctg000022_P:212196-214076   -            627 261328at2759         -            450   2.2e-29   98.1   2.5   2   5     1e-08   1.2e-07   26.5   0.0   132   192   324   388   321   405 0.87 -
ctg000022_P:212196-214076   -            627 261328at2759         -            450   2.2e-29   98.1   2.5   3   5   1.5e-08   1.8e-07   25.8   0.0   152   198   409   453   400   465 0.87 -
ctg000022_P:212196-214076   -            627 261328at2759         -            450   2.2e-29   98.1   2.5   4   5   1.6e-13   1.9e-12   42.3   0.0   111   207   469   565   462   578 0.83 -
ctg000022_P:212196-214076   -            627 261328at2759         -            450   2.2e-29   98.1   2.5   5   5       6.2        72   -2.5   0.0   105   147   582   625   567   626 0.78 -
ctg000000_P:195021-198608   -           1196 261328at2759         -            450   9.3e-29   96.0   0.4   1   3   1.3e-15   1.5e-14   49.2   0.0    90   205    19   140    13   147 0.89 -
ctg000000_P:195021-198608   -           1196 261328at2759         -            450   9.3e-29   96.0   0.4   2   3   1.5e-08   1.7e-07   25.9   0.1    77   192   131   241   129   247 0.82 -
ctg000000_P:195021-198608   -           1196 261328at2759         -            450   9.3e-29   96.0   0.4   3   3   5.1e-07     6e-06   20.8   0.0   152   215   245   308   240   321 0.86 -
ctg000013_P:153629-154600   -            324 261328at2759         -            450   2.6e-28   94.6   9.3   1   3   1.8e-11   2.1e-10   35.5   0.1   123   190     4    78     1    89 0.76 -
ctg000013_P:153629-154600   -            324 261328at2759         -            450   2.6e-28   94.6   9.3   2   3   7.3e-15   8.5e-14   46.7   0.7   119   189   108   182   104   196 0.91 -
ctg000013_P:153629-154600   -            324 261328at2759         -            450   2.6e-28   94.6   9.3   3   3   9.6e-06   0.00011   16.6   0.3   117   221   208   315   199   322 0.74 -
ctg000010_P:287571-288542   -            324 261328at2759         -            450     2e-27   91.6   9.0   1   3   6.1e-10   7.2e-09   30.5   0.1   125   187     6    75     1    84 0.53 -
ctg000010_P:287571-288542   -            324 261328at2759         -            450     2e-27   91.6   9.0   2   3   1.7e-14     2e-13   45.5   1.3   120   192   109   185   104   197 0.88 -
ctg000010_P:287571-288542   -            324 261328at2759         -            450     2e-27   91.6   9.0   3   3   6.6e-06   7.8e-05   17.2   0.1    75   150   207   281   193   305 0.73 -
ctg000005_P:675694-676578   -            295 261328at2759         -            450   8.9e-27   89.5   7.5   1   3   5.2e-13   6.1e-12   40.6   0.6   133   221    12   105     4   106 0.89 -
