#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ctg000002_P:942131-945022 -            964 4918at4891           -            737  5.1e-299  990.7  20.5   1   3   4.7e-73   2.1e-70  234.9   5.1     1   242     1   310     1   313 0.84 -
ctg000002_P:942131-945022 -            964 4918at4891           -            737  5.1e-299  990.7  20.5   2   3   2.8e-33   1.3e-30  103.4   0.2   241   325   333   425   320   438 0.88 -
ctg000002_P:942131-945022 -            964 4918at4891           -            737  5.1e-299  990.7  20.5   3   3  7.6e-202  3.4e-199  660.7   2.4   325   714   451   886   444   919 0.89 -
ctg000012_P:55928-57859   -            644 4918at4891           -            737   2.4e-81  271.1   4.2   1   2     9e-13     4e-10   35.6   0.0   225   310    63   157    38   196 0.80 -
ctg000012_P:55928-57859   -            644 4918at4891           -            737   2.4e-81  271.1   4.2   2   2   1.9e-73   8.5e-71  236.2   1.6   333   712   227   630   197   644 0.84 -
ctg000011_P:210606-213245 -            880 4918at4891           -            737   2.9e-72  241.0  14.5   1   3      0.17        76   -1.7   0.0   101   161   129   188   114   198 0.76 -
ctg000011_P:210606-213245 -            880 4918at4891           -            737   2.9e-72  241.0  14.5   2   3     1e-14   4.5e-12   42.1   9.0   213   396   270   469   231   480 0.76 -
ctg000011_P:210606-213245 -            880 4918at4891           -            737   2.9e-72  241.0  14.5   3   3   1.1e-62   4.7e-60  200.7   0.0   467   698   618   874   586   878 0.84 -
ctg000000_P:627255-629426 -            724 4918at4891           -            737   6.9e-72  239.8  11.9   1   2   3.4e-05     0.015   10.5   0.2   107   170    11    78     1    92 0.80 -
ctg000000_P:627255-629426 -            724 4918at4891           -            737   6.9e-72  239.8  11.9   2   2   2.1e-71   9.5e-69  229.4   7.1   193   708   129   724    85   724 0.75 -
ctg000000_P:178919-181336 -            806 4918at4891           -            737   2.6e-52  175.1   7.2   1   3   1.7e-10   7.7e-08   28.1   0.0   218   290   189   275   164   296 0.81 -
ctg000000_P:178919-181336 -            806 4918at4891           -            737   2.6e-52  175.1   7.2   2   3      0.26   1.1e+02   -2.3   0.2   330   374   347   394   337   405 0.74 -
ctg000000_P:178919-181336 -            806 4918at4891           -            737   2.6e-52  175.1   7.2   3   3   8.2e-46   3.6e-43  144.8   1.1   466   701   509   790   467   803 0.79 -
ctg000013_P:135129-137333 -            735 4918at4891           -            737   2.9e-49  165.0  26.1   1   2   1.4e-10   6.3e-08   28.3  11.4   146   368    82   324    17   332 0.74 -
ctg000013_P:135129-137333 -            735 4918at4891           -            737   2.9e-49  165.0  26.1   2   2   2.9e-44   1.3e-41  139.7   6.8   345   697   341   712   335   723 0.77 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_downloads/lineages/saccharomycetes_odb10/hmms/4918at4891.hmm
# Target file:     /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_out/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm_ctgs_m.fa.modified.fas
# Option settings: hmmsearch --domtblout /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_out/run_saccharomycetes_odb10/hmmer_output/initial_run_results/4918at4891.out --cpu 1 /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_downloads/lineages/saccharomycetes_odb10/hmms/4918at4891.hmm /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_out/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm_ctgs_m.fa.modified.fas 
# Current dir:     /Users/dominiquefastus/DeNovoProj/BUSCO_ass
# Date:            Fri Feb 24 14:28:04 2023
# [ok]
