#                                                                                   --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name               accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#       ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ctg000013_P:192960-194066   -            369 24610at4891          -            180   7.6e-39  130.4   2.0   1   5       2.4        62    0.4   0.0    25    43    75    93    24   100 0.85 -
ctg000013_P:192960-194066   -            369 24610at4891          -            180   7.6e-39  130.4   2.0   2   5   1.8e-15   4.5e-14   49.7   0.1    40    92   124   190   117   197 0.78 -
ctg000013_P:192960-194066   -            369 24610at4891          -            180   7.6e-39  130.4   2.0   3   5   2.5e-17   6.5e-16   55.7   0.0    88   131   201   244   198   252 0.93 -
ctg000013_P:192960-194066   -            369 24610at4891          -            180   7.6e-39  130.4   2.0   4   5   6.1e-06   0.00015   18.6   0.0   129   154   266   291   262   302 0.92 -
ctg000013_P:192960-194066   -            369 24610at4891          -            180   7.6e-39  130.4   2.0   5   5       3.3        84   -0.0   0.0   159   179   339   359   320   360 0.79 -
ctg000009_P:190149-191600   -            484 24610at4891          -            180   6.2e-28   94.9   0.2   1   2     7e-29   1.8e-27   93.4   0.2    14   155   228   396   223   419 0.81 -
ctg000009_P:190149-191600   -            484 24610at4891          -            180   6.2e-28   94.9   0.2   2   2       7.3   1.9e+02   -1.2   0.0   144   179   409   444   395   445 0.66 -
ctg000007_P:258636-259508   -            291 24610at4891          -            180   7.6e-27   91.3   0.0   1   1   6.7e-28   1.7e-26   90.2   0.0    24   153    74   233    48   279 0.80 -
ctg000003_P:351454-352758   -            435 24610at4891          -            180     6e-26   88.4   0.1   1   2   2.7e-26   6.9e-25   84.9   0.1    14   127    83   211    74   216 0.83 -
ctg000003_P:351454-352758   -            435 24610at4891          -            180     6e-26   88.4   0.1   2   2       1.8        45    0.8   0.0   160   180   273   293   239   293 0.81 -
ctg000005_P:449883-450767   -            295 24610at4891          -            180   2.4e-25   86.4   0.0   1   1   4.2e-26   1.1e-24   84.3   0.0    15   158    61   237    46   245 0.73 -
ctg000006_P:524372-525202   -            277 24610at4891          -            180   2.7e-25   86.3   0.3   1   1   7.4e-25   1.9e-23   80.3   0.3    39   152    88   223    28   238 0.81 -
ctg000000_P:268236-269135   -            300 24610at4891          -            180   4.7e-25   85.5   0.1   1   1   3.8e-26   9.6e-25   84.5   0.1    23   157    69   231    45   237 0.79 -
ctg000000_P:313565-314407   -            281 24610at4891          -            180   2.3e-23   80.0   0.0   1   1     2e-24   5.2e-23   78.8   0.0    36   152    85   223    63   239 0.79 -
ctg000005_P:275418-276392   -            325 24610at4891          -            180   4.2e-23   79.1   0.2   1   1   1.1e-22   2.9e-21   73.1   0.2    42   146   105   238    66   248 0.74 -
ctg000001_P:523725-524831   -            369 24610at4891          -            180   6.7e-23   78.5   2.9   1   3   3.3e-12   8.4e-11   39.1   0.9    19    87    87   165    75   177 0.76 -
ctg000001_P:523725-524831   -            369 24610at4891          -            180   6.7e-23   78.5   2.9   2   3   3.9e-11     1e-09   35.5   0.0    92   154   190   260   183   273 0.80 -
ctg000001_P:523725-524831   -            369 24610at4891          -            180   6.7e-23   78.5   2.9   3   3      0.98        25    1.7   0.0   149   179   278   308   264   309 0.84 -
ctg000000_P:1005588-1010549 -           1654 24610at4891          -            180   8.7e-23   78.1   7.2   1   4   7.9e-05     0.002   15.0   0.0    41    98   359   416   335   428 0.81 -
ctg000000_P:1005588-1010549 -           1654 24610at4891          -            180   8.7e-23   78.1   7.2   2   4     0.016      0.42    7.5   0.0    93   140   435   484   431   508 0.77 -
ctg000000_P:1005588-1010549 -           1654 24610at4891          -            180   8.7e-23   78.1   7.2   3   4   3.4e-12   8.6e-11   39.0   0.2    47    88   807   853   773   861 0.76 -
