#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ctg000022_P:628316-629275 -            320 19275at4891          -            261  1.4e-142  470.9   1.3   1   1  3.1e-144  2.4e-142  470.1   1.3     1   261     9   300     9   300 0.90 -
ctg000007_P:29235-30062   -            276 19275at4891          -            261   4.6e-47  157.9   0.1   1   1   6.6e-49   5.2e-47  157.7   0.1     5   257     1   276     1   276 0.86 -
ctg000005_P:643336-644232 -            299 19275at4891          -            261   8.2e-41  137.4   0.2   1   1   1.7e-41   1.3e-39  133.4   0.2     3   257     3   284     1   292 0.79 -
ctg000002_P:332687-333598 -            304 19275at4891          -            261   1.1e-40  136.9   0.6   1   1   8.9e-42     7e-40  134.3   0.6     3   257    14   293    12   297 0.78 -
ctg000005_P:339415-342117 -            901 19275at4891          -            261   9.6e-40  133.9   0.0   1   1   6.7e-41   5.2e-39  131.5   0.0     5   260   535   811   532   812 0.86 -
ctg000009_P:224496-225461 -            322 19275at4891          -            261   1.4e-33  113.7   2.0   1   2   6.7e-24   5.3e-22   75.7   0.5    82   260    14   214     8   215 0.80 -
ctg000009_P:224496-225461 -            322 19275at4891          -            261   1.4e-33  113.7   2.0   2   2   1.8e-14   1.4e-12   44.9   0.0   124   258   167   306   164   309 0.82 -
ctg000005_P:268115-268930 -            272 19275at4891          -            261   5.6e-31  105.1   0.0   1   1   9.8e-33   7.7e-31  104.7   0.0     6   258     1   271     1   272 0.86 -
ctg000007_P:368967-369824 -            286 19275at4891          -            261   2.1e-30  103.3   0.0   1   2   6.2e-11   4.9e-09   33.2   0.1   188   260     2    74     1    75 0.93 -
ctg000007_P:368967-369824 -            286 19275at4891          -            261   2.1e-30  103.3   0.0   2   2   1.4e-21   1.1e-19   68.1   0.0    87   259   102   283    89   285 0.87 -
ctg000008_P:151761-152573 -            271 19275at4891          -            261     4e-30  102.3   0.0   1   1     7e-32   5.5e-30  101.9   0.0     3   260     6   268     4   269 0.83 -
ctg000005_P:358730-359707 -            326 19275at4891          -            261   1.2e-29  100.8   0.1   1   2   2.5e-17     2e-15   54.2   0.1    89   214    23   155    12   177 0.79 -
ctg000005_P:358730-359707 -            326 19275at4891          -            261   1.2e-29  100.8   0.1   2   2     2e-14   1.6e-12   44.7   0.0   139   259   185   319   179   321 0.83 -
ctg000007_P:210824-211954 -            377 19275at4891          -            261   2.2e-29   99.9   0.6   1   2   0.00011     0.009   12.7   0.0   181   213    52    84    22   111 0.66 -
ctg000007_P:210824-211954 -            377 19275at4891          -            261   2.2e-29   99.9   0.6   2   2   1.4e-25   1.1e-23   81.3   0.2    35   259   118   372   104   374 0.75 -
ctg000002_P:572138-573118 -            327 19275at4891          -            261   1.4e-28   97.3   0.5   1   1   2.9e-30   2.3e-28   96.6   0.5     3   258    38   317    36   320 0.78 -
ctg000009_P:539727-540533 -            269 19275at4891          -            261   1.8e-28   97.0   0.1   1   1   2.9e-30   2.3e-28   96.6   0.1     4   257     1   269     1   269 0.80 -
ctg000003_P:796967-797761 -            265 19275at4891          -            261   2.4e-28   96.6   0.0   1   1   3.6e-30   2.9e-28   96.3   0.0     7   253     1   261     1   265 0.82 -
ctg000001_P:90086-91138   -            351 19275at4891          -            261   2.5e-28   96.4   0.0   1   3   5.7e-05    0.0045   13.7   0.0    96   124    10    38     2    52 0.85 -
ctg000001_P:90086-91138   -            351 19275at4891          -            261   2.5e-28   96.4   0.0   2   3   3.9e-12   3.1e-10   37.2   0.0   117   260    84   239    80   240 0.87 -
ctg000001_P:90086-91138   -            351 19275at4891          -            261   2.5e-28   96.4   0.0   3   3   1.9e-13   1.5e-11   41.5   0.0     4    80   263   350   259   351 0.83 -
ctg000107_P:348026-348940 -            305 19275at4891          -            261   1.5e-27   94.0   1.2   1   2   8.3e-16   6.5e-14   49.2   0.3    91   260     6   202     4   203 0.70 -
ctg000107_P:348026-348940 -            305 19275at4891          -            261   1.5e-27   94.0   1.2   2   2   2.3e-16   1.8e-14   51.0   0.0    88   260   119   302   113   303 0.75 -
ctg000022_P:172744-173634 -            297 19275at4891          -            261   2.9e-27   93.0   0.0   1   1   4.7e-29   3.7e-27   92.6   0.0     3   257    28   297    26   297 0.79 -
ctg000010_P:432666-433556 -            297 19275at4891          -            261   6.2e-27   91.9   0.8   1   1   4.5e-28   3.5e-26   89.4   0.8     3   260     8   294     6   295 0.76 -
ctg000002_P:515643-516482 -            280 19275at4891          -            261   9.5e-27   91.3   0.2   1   1   2.4e-28   1.9e-26   90.3   0.2     2   259     3   277     2   279 0.83 -
ctg000107_P:101064-102068 -            335 19275at4891          -            261   1.1e-26   91.1   0.0   1   1   4.8e-27   3.8e-25   86.0   0.0     3   260    47   329    45   330 0.77 -
ctg000001_P:422659-423585 -            309 19275at4891          -            261     3e-26   89.6   1.5   1   2   1.3e-12   1.1e-10   38.7   0.0   176   257     6    93     1    97 0.79 -
ctg000001_P:422659-423585 -            309 19275at4891          -            261     3e-26   89.6   1.5   2   2   2.9e-15   2.3e-13   47.5   0.3    70   258    88   301    86   304 0.77 -
ctg000006_P:571449-572540 -            364 19275at4891          -            261   1.8e-24   83.8   0.0   1   2   6.1e-25   4.8e-23   79.1   0.0     4   213    54   285    51   313 0.79 -
ctg000006_P:571449-572540 -            364 19275at4891          -            261   1.8e-24   83.8   0.0   2   2      0.52        41    0.7   0.0   223   256   318   351   305   355 0.72 -
ctg000000_P:104108-105007 -            300 19275at4891          -            261     4e-24   82.7   0.0   1   1   1.2e-24   9.2e-23   78.2   0.0     4   254    14   285    11   290 0.73 -
ctg000008_P:304574-306190 -            539 19275at4891          -            261   9.4e-23   78.2   0.2   1   2     0.024       1.9    5.1   0.0     4    28   225   249   213   268 0.84 -
ctg000008_P:304574-306190 -            539 19275at4891          -            261   9.4e-23   78.2   0.2   2   2   1.9e-22   1.5e-20   71.0   0.1    40   261   286   534   274   534 0.80 -
ctg000013_P:27727-28614   -            296 19275at4891          -            261   1.6e-21   74.2   5.4   1   2   6.8e-06   0.00053   16.7   0.1     4   119     7   125     4   145 0.80 -
ctg000013_P:27727-28614   -            296 19275at4891          -            261   1.6e-21   74.2   5.4   2   2   1.2e-18   9.7e-17   58.5   2.3    40   170   166   294   153   296 0.91 -
ctg000011_P:462775-463770 -            332 19275at4891          -            261   1.9e-19   67.3   0.4   1   3   2.6e-12   2.1e-10   37.7   0.0     5   126    13   144     8   165 0.66 -
ctg000011_P:462775-463770 -            332 19275at4891          -            261   1.9e-19   67.3   0.4   2   3   0.00016     0.012   12.3   0.1     4    81   111   207   111   217 0.60 -
ctg000011_P:462775-463770 -            332 19275at4891          -            261   1.9e-19   67.3   0.4   3   3   2.3e-06   0.00018   18.3   0.1   181   260   239   327   233   328 0.56 -
ctg000007_P:400906-401757 -            284 19275at4891          -            261   4.7e-19   66.1   0.4   1   2   6.6e-09   5.2e-07   26.6   0.0    90   215     9   144     2   147 0.75 -
ctg000007_P:400906-401757 -            284 19275at4891          -            261   4.7e-19   66.1   0.4   2   2   5.3e-14   4.1e-12   43.3   0.1     3   156   113   278   111   284 0.81 -
ctg000007_P:643278-644153 -            292 19275at4891          -            261   3.7e-18   63.1   0.2   1   2   5.8e-08   4.5e-06   23.5   0.0    93   215    12   144     3   146 0.74 -
ctg000007_P:643278-644153 -            292 19275at4891          -            261   3.7e-18   63.1   0.2   2   2     2e-14   1.6e-12   44.7   0.1     3   161   113   283   111   292 0.80 -
ctg000000_P:247130-248029 -            300 19275at4891          -            261   1.1e-17   61.5   0.0   1   2   0.00012    0.0093   12.7   0.0   188   260    10    78     2    79 0.73 -
ctg000000_P:247130-248029 -            300 19275at4891          -            261   1.1e-17   61.5   0.0   2   2   3.4e-14   2.7e-12   43.9   0.1   106   258   127   294    98   298 0.77 -
ctg000006_P:359250-360062 -            271 19275at4891          -            261     2e-17   60.7   0.0   1   2   4.6e-06   0.00036   17.3   0.0    94   175     4    90     1    99 0.67 -
ctg000006_P:359250-360062 -            271 19275at4891          -            261     2e-17   60.7   0.0   2   2   2.1e-13   1.7e-11   41.3   0.0     3   149   105   263   103   270 0.79 -
ctg000010_P:318735-319589 -            285 19275at4891          -            261   5.7e-17   59.2   0.1   1   1   9.6e-19   7.5e-17   58.8   0.1    18   260    26   281    11   282 0.77 -
