#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ctg000006_P:119850-124175 -           1442 6740at4891           -            950         0 1017.9  31.7   1   5    4e-189  2.2e-186  618.9   3.7    10   400   103   524    81   532 0.92 -
ctg000006_P:119850-124175 -           1442 6740at4891           -            950         0 1017.9  31.7   2   5     0.042        22   -0.0   0.4   580   622   521   561   511   570 0.44 -
ctg000006_P:119850-124175 -           1442 6740at4891           -            950         0 1017.9  31.7   3   5   8.1e-49   4.3e-46  154.6   0.1   388   580   568   808   564   812 0.83 -
ctg000006_P:119850-124175 -           1442 6740at4891           -            950         0 1017.9  31.7   4   5   3.8e-72   2.1e-69  231.8   6.8   579   867   834  1191   815  1195 0.81 -
ctg000006_P:119850-124175 -           1442 6740at4891           -            950         0 1017.9  31.7   5   5   1.2e-08   6.5e-06   21.6   0.1   877   944  1324  1414  1301  1435 0.78 -
ctg000002_P:599805-603179 -           1125 6740at4891           -            950  1.2e-144  480.7  25.7   1   2    1e-108  5.5e-106  352.8  14.3    12   580    39   701    31   705 0.82 -
ctg000002_P:599805-603179 -           1125 6740at4891           -            950  1.2e-144  480.7  25.7   2   2   1.7e-38   9.4e-36  120.4   3.6   573   826   718  1029   707  1091 0.70 -
ctg000008_P:311692-315060 -           1123 6740at4891           -            950  1.1e-132  441.2  24.6   1   2  4.8e-100   2.6e-97  324.1  14.6    14   580    51   711    42   720 0.82 -
ctg000008_P:311692-315060 -           1123 6740at4891           -            950  1.1e-132  441.2  24.6   2   2   4.7e-36   2.5e-33  112.3   2.2   573   849   726  1076   713  1098 0.69 -
ctg000010_P:165502-167928 -            809 6740at4891           -            950   5.3e-09   31.8   0.1   1   1   1.4e-11   7.5e-09   31.3   0.1   741   825     5    94     3   103 0.82 -
ctg000001_P:256822-260223 -           1134 6740at4891           -            950     2e-08   29.9   0.9   1   3     0.014       7.3    1.6   0.1   740   797    18    74    12    87 0.63 -
ctg000001_P:256822-260223 -           1134 6740at4891           -            950     2e-08   29.9   0.9   2   3      0.16        84   -2.0   0.0   589   648   398   460   379   504 0.49 -
ctg000001_P:256822-260223 -           1134 6740at4891           -            950     2e-08   29.9   0.9   3   3   7.4e-10     4e-07   25.6   0.0   738   827   493   591   476   597 0.78 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_downloads/lineages/saccharomycetes_odb10/hmms/6740at4891.hmm
# Target file:     /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_out/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm_ctgs_m.fa.modified.fas
# Option settings: hmmsearch --domtblout /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_out/run_saccharomycetes_odb10/hmmer_output/initial_run_results/6740at4891.out --cpu 1 /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_downloads/lineages/saccharomycetes_odb10/hmms/6740at4891.hmm /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_out/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm_ctgs_m.fa.modified.fas 
# Current dir:     /Users/dominiquefastus/DeNovoProj/BUSCO_ass
# Date:            Fri Feb 24 14:29:09 2023
# [ok]
