#                                                                                   --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name               accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#       ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ctg000001_P:853361-855415   -            685 1653at4891           -            641  5.3e-206  683.4   5.6   1   1    6e-207  2.5e-205  681.2   5.6   141   633     1   634     1   643 0.84 -
ctg000000_P:195018-198614   -           1199 1653at4891           -            641   1.9e-69  232.2   5.2   1   3   1.3e-50   5.6e-49  164.6   0.7     6   254     4   241     1   246 0.91 -
ctg000000_P:195018-198614   -           1199 1653at4891           -            641   1.9e-69  232.2   5.2   2   3     4e-13   1.7e-11   40.8   0.0   215   302   246   338   240   354 0.90 -
ctg000000_P:195018-198614   -           1199 1653at4891           -            641   1.9e-69  232.2   5.2   3   3   1.4e-08   5.9e-07   25.8   0.4   324   524   403   596   384   663 0.78 -
ctg000005_P:675289-676623   -            445 1653at4891           -            641   4.1e-34  115.5   0.4   1   2   1.2e-23   5.2e-22   75.6   0.3   122   253   118   249   101   254 0.90 -
ctg000005_P:675289-676623   -            445 1653at4891           -            641   4.1e-34  115.5   0.4   2   2   2.6e-12   1.1e-10   38.1   0.0    89   252   255   423   248   432 0.85 -
ctg000107_P:181737-182555   -            273 1653at4891           -            641   2.7e-32  109.5   5.5   1   2     6e-21   2.5e-19   66.7   1.3    70   226     2   151     1   163 0.89 -
ctg000107_P:181737-182555   -            273 1653at4891           -            641   2.7e-32  109.5   5.5   2   2   1.5e-16   6.5e-15   52.1   0.2    90   259   101   271    95   273 0.80 -
ctg000012_P:112251-115004   -            918 1653at4891           -            641   7.7e-32  108.0   1.9   1   2   1.2e-07   4.9e-06   22.8   0.4    93   168   145   221   136   225 0.84 -
ctg000012_P:112251-115004   -            918 1653at4891           -            641   7.7e-32  108.0   1.9   2   2   3.5e-26   1.5e-24   84.0   0.0     6   250   253   501   248   511 0.88 -
ctg000003_P:379491-382319   -            943 1653at4891           -            641   3.4e-30  102.6  15.0   1   4   5.4e-07   2.3e-05   20.6   0.0   189   251    88   150    71   174 0.84 -
ctg000003_P:379491-382319   -            943 1653at4891           -            641   3.4e-30  102.6  15.0   2   4   1.7e-05   0.00074   15.6   0.2   192   250   174   230   166   237 0.81 -
ctg000003_P:379491-382319   -            943 1653at4891           -            641   3.4e-30  102.6  15.0   3   4   2.5e-19   1.1e-17   61.3   0.3    14   271   392   664   383   664 0.83 -
ctg000003_P:379491-382319   -            943 1653at4891           -            641   3.4e-30  102.6  15.0   4   4   1.5e-12   6.4e-11   38.9   1.6    95   252   532   687   525   705 0.83 -
ctg000012_P:93603-94601     -            333 1653at4891           -            641   3.5e-30  102.5   3.9   1   2   3.5e-15   1.5e-13   47.6   0.2   134   253     1   126     1   145 0.81 -
ctg000012_P:93603-94601     -            333 1653at4891           -            641   3.5e-30  102.5   3.9   2   2   1.2e-17   5.1e-16   55.8   0.5   105   250   188   332   148   333 0.88 -
ctg000003_P:549498-551945   -            816 1653at4891           -            641   4.2e-30  102.3   5.5   1   3   3.5e-06   0.00015   17.9   0.0    74   219    83   235    60   308 0.72 -
