#                                                                                   --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name               accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#       ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ctg000009_P:228496-229878   -            461 19258at4891          -            251   1.8e-81  270.4   2.2   1   2   5.3e-08   1.4e-06   25.1   0.2    25    83   135   222   130   240 0.71 -
ctg000009_P:228496-229878   -            461 19258at4891          -            251   1.8e-81  270.4   2.2   2   2   5.6e-73   1.4e-71  237.9   0.1    82   250   247   449   236   450 0.84 -
ctg000000_P:1392731-1394620 -            630 19258at4891          -            251   1.3e-39  133.3   0.1   1   1     9e-41   2.3e-39  132.4   0.1    25   206    51   252    39   299 0.84 -
ctg000005_P:656832-657752   -            307 19258at4891          -            251   6.7e-37  124.3   0.1   1   1   5.8e-38   1.5e-36  123.2   0.1    43   209    46   229     2   241 0.83 -
ctg000009_P:256297-257460   -            388 19258at4891          -            251   7.4e-36  120.9   0.1   1   2   6.7e-36   1.7e-34  116.5   0.0    62   249    82   288    50   290 0.73 -
ctg000009_P:256297-257460   -            388 19258at4891          -            251   7.4e-36  120.9   0.1   2   2      0.56        14    2.1   0.0    54   100   334   380   284   384 0.71 -
ctg000002_P:315128-315949   -            274 19258at4891          -            251   1.9e-35  119.6   0.0   1   1   1.2e-36     3e-35  118.9   0.0    38   209    25   213     5   227 0.80 -
ctg000000_P:1445149-1446177 -            343 19258at4891          -            251   2.7e-35  119.1   0.0   1   1     2e-36   5.1e-35  118.2   0.0    63   206    91   248    26   258 0.82 -
ctg000005_P:673749-674489   -            247 19258at4891          -            251   2.9e-35  119.0   0.0   1   1   1.4e-36   3.6e-35  118.7   0.0    30   215     2   201     1   241 0.81 -
ctg000012_P:268900-269898   -            333 19258at4891          -            251   8.1e-35  117.5   0.0   1   1   4.8e-36   1.2e-34  116.9   0.0    25   208     7   219     3   268 0.76 -
