#                                                                                   --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name               accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#       ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ctg000000_P:438502-439818   -            439 12258at4891          -            352  4.1e-206  681.2   5.4   1   2   9.4e-12   1.1e-09   35.1   0.2     7    40    46    81    41    88 0.91 -
ctg000000_P:438502-439818   -            439 12258at4891          -            352  4.1e-206  681.2   5.4   2   2  3.8e-198  4.6e-196  648.2   1.1    40   352   107   439    89   439 0.96 -
ctg000000_P:236598-239102   -            835 12258at4891          -            352  2.9e-109  362.7   0.7   1   2     1e-61   1.3e-59  199.4   0.3   108   332   211   443   204   454 0.90 -
ctg000000_P:236598-239102   -            835 12258at4891          -            352  2.9e-109  362.7   0.7   2   2   3.9e-50   4.8e-48  161.3   0.0   105   325   481   712   468   737 0.88 -
ctg000001_P:694627-695838   -            404 12258at4891          -            352  1.8e-103  343.6   2.7   1   1  1.9e-105  2.3e-103  343.3   2.7    11   344    42   394    32   401 0.91 -
ctg000000_P:1242197-1243480 -            428 12258at4891          -            352  7.3e-102  338.3   0.7   1   1  7.8e-104  9.5e-102  337.9   0.7    36   339    91   415    57   424 0.88 -
ctg000003_P:882460-884790   -            777 12258at4891          -            352   1.1e-98  327.9   0.0   1   2   1.8e-49   2.2e-47  159.2   0.0   107   320   241   467   235   498 0.86 -
ctg000003_P:882460-884790   -            777 12258at4891          -            352   1.1e-98  327.9   0.0   2   2   9.3e-52   1.1e-49  166.7   0.0   104   325   509   739   476   755 0.87 -
ctg000002_P:540084-541391   -            436 12258at4891          -            352   7.6e-90  298.8   0.3   1   1     1e-91   1.3e-89  298.1   0.3    58   333   129   416   112   430 0.93 -
ctg000009_P:181359-182759   -            467 12258at4891          -            352   2.6e-88  293.8   0.0   1   1     3e-90   3.7e-88  293.3   0.0    72   339   169   451   148   460 0.88 -
ctg000003_P:56301-58784     -            828 12258at4891          -            352   1.2e-86  288.2   0.3   1   3       1.8   2.2e+02   -2.0   0.1   304   349    67   110    58   111 0.74 -
ctg000003_P:56301-58784     -            828 12258at4891          -            352   1.2e-86  288.2   0.3   2   3   4.9e-38     6e-36  121.5   0.0   101   323   193   430   183   454 0.84 -
ctg000003_P:56301-58784     -            828 12258at4891          -            352   1.2e-86  288.2   0.3   3   3   6.8e-51   8.3e-49  163.8   0.0   109   350   531   781   524   783 0.86 -
ctg000002_P:278222-279532   -            437 12258at4891          -            352   6.3e-82  272.8   0.3   1   1   6.7e-84   8.1e-82  272.4   0.3    57   340   126   421    73   434 0.86 -
ctg000010_P:333325-387823   -            540 12258at4891          -            352   5.5e-77  256.5   0.0   1   2   1.1e-29   1.3e-27   94.1   0.0   111   324     2   242     1   252 0.74 -
ctg000010_P:333325-387823   -            540 12258at4891          -            352   5.5e-77  256.5   0.0   2   2   3.2e-49   3.8e-47  158.4   0.0   108   339   285   537   270   539 0.85 -
ctg000001_P:65864-69994     -           1377 12258at4891          -            352   4.3e-50  168.1   0.0   1   1   6.2e-52   7.5e-50  167.3   0.0   108   328   410   644   400   667 0.85 -
ctg000006_P:417572-418900   -            443 12258at4891          -            352     1e-49  166.8   0.0   1   1   1.4e-51   1.7e-49  166.1   0.0   109   339     2   248     1   257 0.87 -
