#                                                                                   --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name               accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#       ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ctg000013_P:216141-216758   -            206 26145at4891          -            166   1.5e-97  321.4   2.4   1   1   2.1e-99   1.8e-97  321.1   2.4     1   164     1   173     1   175 0.95 -
ctg000013_P:141030-141674   -            215 26145at4891          -            166   2.8e-64  213.2   1.6   1   1   4.3e-66   3.6e-64  212.8   1.6     3   165    15   185    13   186 0.90 -
ctg000001_P:1017736-1018401 -            222 26145at4891          -            166   2.2e-53  177.7   1.0   1   1   3.4e-55   2.8e-53  177.3   1.0     4   160     9   174     6   180 0.91 -
ctg000010_P:363267-363935   -            223 26145at4891          -            166   2.3e-53  177.6   0.6   1   1   3.5e-55     3e-53  177.3   0.6     4   164     9   178     6   180 0.91 -
ctg000003_P:637832-639247   -            279 26145at4891          -            166   2.7e-41  138.4   1.5   1   1   5.4e-43   4.5e-41  137.7   1.5     9   160    75   237    70   242 0.87 -
ctg000006_P:250563-251186   -            208 26145at4891          -            166   3.6e-39  131.4   0.7   1   1     7e-41   5.8e-39  130.8   0.7     3   160     3   176     1   182 0.84 -
ctg000002_P:595591-596136   -            182 26145at4891          -            166   1.8e-35  119.5   0.0   1   1   2.9e-37   2.4e-35  119.0   0.0     9   160     7   170     4   175 0.88 -
ctg000008_P:327182-374302   -            174 26145at4891          -            166   3.7e-33  111.9   0.0   1   1   6.9e-35   5.8e-33  111.3   0.0     5   127     4   127     2   174 0.87 -
ctg000008_P:337017-337514   -            166 26145at4891          -            166   3.1e-29   99.1   0.3   1   1   4.6e-31   3.8e-29   98.8   0.3     9   162     1   163     1   165 0.87 -
ctg000002_P:570645-571172   -            176 26145at4891          -            166   7.4e-29   97.9   0.5   1   1   1.1e-30   9.3e-29   97.6   0.5     9   162    11   173     4   175 0.88 -
ctg000009_P:472568-473209   -            214 26145at4891          -            166   1.6e-28   96.8   0.1   1   1   3.3e-30   2.7e-28   96.1   0.1     9   126     1   128     1   136 0.86 -
ctg000001_P:304735-305220   -            162 26145at4891          -            166   4.8e-28   95.3   0.2   1   1   7.3e-30   6.1e-28   94.9   0.2     9   160     1   162     1   162 0.88 -
ctg000007_P:75398-75967     -            190 26145at4891          -            166   2.8e-26   89.5   0.1   1   1   4.1e-28   3.4e-26   89.2   0.1    10   145     1   147     1   163 0.82 -
ctg000002_P:409865-410215   -            117 26145at4891          -            166   1.6e-24   83.8   0.1   1   1   2.1e-26   1.7e-24   83.7   0.1    10   125     1   116     1   117 0.98 -
ctg000009_P:555582-556079   -            166 26145at4891          -            166   4.6e-22   75.8   0.0   1   1   8.6e-24   7.2e-22   75.2   0.0    10   128     1   120     1   164 0.88 -
ctg000005_P:72779-73312     -            178 26145at4891          -            166     6e-21   72.2   0.0   1   1   8.2e-23   6.9e-21   72.0   0.0    10   128     5   123     2   160 0.93 -
ctg000107_P:305912-306604   -            231 26145at4891          -            166   2.1e-20   70.4   0.2   1   2   1.3e-20   1.1e-18   64.8   0.0    10   129    18   137    11   165 0.91 -
ctg000107_P:305912-306604   -            231 26145at4891          -            166   2.1e-20   70.4   0.2   2   2     0.079       6.6    3.7   0.0   129   158   178   208   167   213 0.83 -
ctg000003_P:574389-574961   -            191 26145at4891          -            166   1.7e-19   67.4   0.0   1   2   9.2e-21   7.7e-19   65.3   0.0     9   133     4   128     2   137 0.93 -
ctg000003_P:574389-574961   -            191 26145at4891          -            166   1.7e-19   67.4   0.0   2   2       1.5   1.3e+02   -0.4   0.0   129   147   144   162   137   175 0.81 -
ctg000008_P:320449-321021   -            191 26145at4891          -            166   9.4e-18   61.8   0.0   1   2   5.9e-18   4.9e-16   56.2   0.0    10   129     9   128     2   139 0.90 -
ctg000008_P:320449-321021   -            191 26145at4891          -            166   9.4e-18   61.8   0.0   2   2     0.074       6.2    3.8   0.0   124   157   140   174   134   181 0.83 -
ctg000012_P:172679-173254   -            192 26145at4891          -            166   1.7e-17   61.0   0.3   1   1   4.1e-18   3.5e-16   56.7   0.3     8   132     4   134     1   181 0.76 -
ctg000006_P:140325-140924   -            200 26145at4891          -            166   1.8e-17   60.8   0.4   1   1   3.1e-19   2.6e-17   60.4   0.4    11   125     9   123     4   173 0.87 -
ctg000008_P:476895-477572   -            226 26145at4891          -            166   1.9e-14   51.1   0.0   1   2   3.3e-06   0.00028   18.0   0.0    10    43     5    38     2    56 0.87 -
ctg000008_P:476895-477572   -            226 26145at4891          -            166   1.9e-14   51.1   0.0   2   2   4.3e-10   3.6e-08   30.6   0.0    53   134    77   170    73   183 0.79 -
ctg000005_P:482249-482842   -            198 26145at4891          -            166   6.4e-14   49.3   0.1   1   1     9e-16   7.6e-14   49.1   0.1    11   131    20   144    11   180 0.77 -
ctg000000_P:216967-217506   -            180 26145at4891          -            166   5.4e-13   46.3   0.1   1   1   8.7e-15   7.3e-13   45.9   0.1     9   130    18   136    11   147 0.81 -
ctg000000_P:116777-117310   -            178 26145at4891          -            166   1.1e-12   45.2   0.0   1   1   1.8e-14   1.5e-12   44.8   0.0     9   129    18   135    12   147 0.81 -
ctg000002_P:583097-583621   -            175 26145at4891          -            166   1.4e-11   41.7   0.0   1   1   2.1e-13   1.8e-11   41.4   0.0     9   136    18   141    15   152 0.86 -
ctg000014_P:59550-61535     -            662 26145at4891          -            166   4.3e-10   36.9   0.0   1   4      0.04       3.3    4.7   0.0    10    32     7    29     4    45 0.84 -
