#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ctg000005_P:585148-587076 -            643 9897at4891           -            447  1.7e-168  558.2   3.9   1   2   4.2e-90   1.9e-87  291.1   1.8    11   266    38   362    34   370 0.81 -
ctg000005_P:585148-587076 -            643 9897at4891           -            447  1.7e-168  558.2   3.9   2   2   1.6e-79     7e-77  256.2   0.0   270   443   417   634   393   639 0.81 -
ctg000003_P:95544-97184   -            547 9897at4891           -            447   3.3e-29   99.1   0.1   1   2   1.6e-19   7.2e-17   58.5   0.2    86   218   221   362   145   393 0.81 -
ctg000003_P:95544-97184   -            547 9897at4891           -            447   3.3e-29   99.1   0.1   2   2   2.5e-13   1.1e-10   38.0   0.0   342   426   457   541   442   544 0.86 -
ctg000000_P:520401-522104 -            568 9897at4891           -            447   1.6e-18   63.9   0.0   1   3      0.11        49   -0.3   0.0    11    49   116   154   111   165 0.89 -
ctg000000_P:520401-522104 -            568 9897at4891           -            447   1.6e-18   63.9   0.0   2   3   5.9e-13   2.6e-10   36.8   0.0    88   217   225   364   169   373 0.82 -
ctg000000_P:520401-522104 -            568 9897at4891           -            447   1.6e-18   63.9   0.0   3   3   7.7e-09   3.5e-06   23.2   0.0   324   424   462   568   450   568 0.85 -
ctg000008_P:287501-288895 -            465 9897at4891           -            447   3.4e-18   62.8   0.0   1   2   5.9e-14   2.6e-11   40.1   0.1    78   216   100   246    84   256 0.84 -
ctg000008_P:287501-288895 -            465 9897at4891           -            447   3.4e-18   62.8   0.0   2   2   4.6e-08     2e-05   20.7   0.0   386   423   428   465   353   465 0.87 -
ctg000012_P:178472-179893 -            474 9897at4891           -            447   7.9e-18   61.6   0.0   1   1   4.4e-20     2e-17   60.3   0.0    92   427   126   469     8   473 0.80 -
ctg000011_P:423489-425144 -            552 9897at4891           -            447   2.3e-17   60.1   0.0   1   3   0.00059      0.26    7.1   0.0     7    48   124   164   119   189 0.84 -
ctg000011_P:423489-425144 -            552 9897at4891           -            447   2.3e-17   60.1   0.0   2   3   3.8e-10   1.7e-07   27.5   0.0    89   214   235   367   220   375 0.85 -
ctg000011_P:423489-425144 -            552 9897at4891           -            447   2.3e-17   60.1   0.0   3   3   2.6e-08   1.2e-05   21.5   0.0   349   425   471   545   450   549 0.81 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_downloads/lineages/saccharomycetes_odb10/hmms/9897at4891.hmm
# Target file:     /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_out/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm_ctgs_m.fa.modified.fas
# Option settings: hmmsearch --domtblout /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_out/run_saccharomycetes_odb10/hmmer_output/initial_run_results/9897at4891.out --cpu 1 /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_downloads/lineages/saccharomycetes_odb10/hmms/9897at4891.hmm /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_out/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm_ctgs_m.fa.modified.fas 
# Current dir:     /Users/dominiquefastus/DeNovoProj/BUSCO_ass
# Date:            Fri Feb 24 14:30:41 2023
# [ok]
