#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ctg000005_P:389368-390753 -            462 32435at4891          -            271   9.5e-54  180.4   3.8   1   5   4.5e-18     3e-15   54.1   0.0     1    47     2    54     2    64 0.91 -
ctg000005_P:389368-390753 -            462 32435at4891          -            271   9.5e-54  180.4   3.8   2   5       1.2   7.8e+02   -3.0   0.0    52    64    96   108    92   115 0.83 -
ctg000005_P:389368-390753 -            462 32435at4891          -            271   9.5e-54  180.4   3.8   3   5   9.9e-13   6.6e-10   36.6   0.0    68   126   136   207   129   214 0.78 -
ctg000005_P:389368-390753 -            462 32435at4891          -            271   9.5e-54  180.4   3.8   4   5   4.1e-14   2.8e-11   41.1   0.1   152   213   287   353   280   384 0.79 -
ctg000005_P:389368-390753 -            462 32435at4891          -            271   9.5e-54  180.4   3.8   5   5   1.5e-15     1e-12   45.8   0.0   232   271   416   455   398   455 0.91 -
ctg000005_P:51703-52722   -            340 32435at4891          -            271   8.6e-20   69.0   0.1   1   2   1.1e-13   7.6e-11   39.7   0.0     3    47    10    59     8    64 0.88 -
ctg000005_P:51703-52722   -            340 32435at4891          -            271   8.6e-20   69.0   0.1   2   2   9.4e-10   6.3e-07   26.8   0.0   200   270   259   333   249   334 0.82 -
ctg000009_P:46355-49390   -           1012 32435at4891          -            271     3e-14   50.8   0.1   1   4   8.2e-06    0.0055   13.9   0.0     3    48     7    57     5    72 0.86 -
ctg000009_P:46355-49390   -           1012 32435at4891          -            271     3e-14   50.8   0.1   2   4   1.5e-07    0.0001   19.6   0.0   235   270   348   383   331   384 0.89 -
ctg000009_P:46355-49390   -           1012 32435at4891          -            271     3e-14   50.8   0.1   3   4   3.6e-05     0.024   11.8   0.0     1    41   403   448   403   459 0.87 -
ctg000009_P:46355-49390   -           1012 32435at4891          -            271     3e-14   50.8   0.1   4   4      0.31   2.1e+02   -1.1   0.0   221   255   841   875   813   879 0.78 -
ctg000009_P:47567-48976   -            470 32435at4891          -            271     0.028   11.6   0.0   1   2   0.00017      0.11    9.6   0.0     3    41     1    44     1    56 0.87 -
ctg000009_P:47567-48976   -            470 32435at4891          -            271     0.028   11.6   0.0   2   2      0.26   1.7e+02   -0.9   0.0   221   253   437   469   409   470 0.77 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_downloads/lineages/saccharomycetes_odb10/hmms/32435at4891.hmm
# Target file:     /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_out/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm_ctgs_m.fa.modified.fas
# Option settings: hmmsearch --domtblout /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_out/run_saccharomycetes_odb10/hmmer_output/initial_run_results/32435at4891.out --cpu 1 /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_downloads/lineages/saccharomycetes_odb10/hmms/32435at4891.hmm /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_out/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm_ctgs_m.fa.modified.fas 
# Current dir:     /Users/dominiquefastus/DeNovoProj/BUSCO_ass
# Date:            Fri Feb 24 14:26:00 2023
# [ok]
