#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ctg000003_P:892358-894334 -            659 9175at4891           -            438    8e-203  671.4  11.3   1   5     0.011       4.8    3.1   0.0     1    21    23    43    23    56 0.89 -
ctg000003_P:892358-894334 -            659 9175at4891           -            438    8e-203  671.4  11.3   2   5     2e-20   9.1e-18   61.5   1.1    15   101    73   187    65   196 0.72 -
ctg000003_P:892358-894334 -            659 9175at4891           -            438    8e-203  671.4  11.3   3   5    0.0077       3.4    3.6   0.0    75   106   191   223   184   230 0.83 -
ctg000003_P:892358-894334 -            659 9175at4891           -            438    8e-203  671.4  11.3   4   5  8.9e-108    4e-105  349.4   0.0    88   298   265   486   250   498 0.92 -
ctg000003_P:892358-894334 -            659 9175at4891           -            438    8e-203  671.4  11.3   5   5   7.9e-80   3.5e-77  257.3   0.3   291   438   497   659   488   659 0.93 -
ctg000003_P:899717-900739 -            341 9175at4891           -            438   4.1e-29   98.9   0.0   1   1   1.3e-31   5.8e-29   98.4   0.0   110   329    26   255     9   260 0.87 -
ctg000006_P:103914-105107 -            398 9175at4891           -            438   3.4e-21   72.8   0.0   1   1   1.1e-23   4.9e-21   72.3   0.0   114   335    15   248    10   282 0.80 -
ctg000008_P:123145-124200 -            352 9175at4891           -            438   1.2e-20   71.0   0.1   1   1   2.8e-21   1.3e-18   64.4   0.1   111   311     4   234     1   313 0.73 -
ctg000008_P:74506-75690   -            395 9175at4891           -            438     0.013   11.6   0.0   1   1   4.4e-05      0.02   11.0   0.0   156   195   165   204   155   214 0.89 -
ctg000005_P:200707-201330 -            208 9175at4891           -            438     0.032   10.3   9.3   1   2   7.6e-06    0.0034   13.5   4.3    26    71    65   115    60   126 0.80 -
ctg000005_P:200707-201330 -            208 9175at4891           -            438     0.032   10.3   9.3   2   2      0.26   1.2e+02   -1.4   0.2    51    67   124   139   119   152 0.75 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_downloads/lineages/saccharomycetes_odb10/hmms/9175at4891.hmm
# Target file:     /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_out/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm_ctgs_m.fa.modified.fas
# Option settings: hmmsearch --domtblout /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_out/run_saccharomycetes_odb10/hmmer_output/initial_run_results/9175at4891.out --cpu 1 /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_downloads/lineages/saccharomycetes_odb10/hmms/9175at4891.hmm /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_out/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm_ctgs_m.fa.modified.fas 
# Current dir:     /Users/dominiquefastus/DeNovoProj/BUSCO_ass
# Date:            Fri Feb 24 14:30:21 2023
# [ok]
