#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ctg000000_P:952326-954758 -            811 2971at4891           -            621         0 1111.5  19.6   1   1         0         0 1109.5  19.6     1   621    96   778    96   778 0.94 -
ctg000003_P:74261-76972   -            904 2971at4891           -            621  1.2e-199  661.9  16.8   1   1  2.9e-201  9.6e-199  658.9  16.8     3   621   167   849   165   849 0.90 -
ctg000010_P:333325-387823 -            540 2971at4891           -            621     9e-05   18.2   0.1   1   3   0.00085      0.29    6.6   0.1   398   423    32    57     4    64 0.87 -
ctg000010_P:333325-387823 -            540 2971at4891           -            621     9e-05   18.2   0.1   2   3      0.12        40   -0.5   0.0    90   125    72   111    58   125 0.72 -
ctg000010_P:333325-387823 -            540 2971at4891           -            621     9e-05   18.2   0.1   3   3   0.00043      0.14    7.6   0.0   359   422   276   342   267   360 0.80 -
ctg000005_P:60864-62174   -            437 2971at4891           -            621   9.9e-05   18.0   0.0   1   2   7.9e-05     0.026   10.0   0.0   371   423   133   188   121   196 0.79 -
ctg000005_P:60864-62174   -            437 2971at4891           -            621   9.9e-05   18.0   0.0   2   2    0.0014      0.48    5.9   0.0    91   139   204   256   190   268 0.80 -
ctg000005_P:524785-525759 -            325 2971at4891           -            621    0.0023   13.5   0.1   1   3   9.7e-05     0.033    9.7   0.0   366   423    38    98    28   104 0.75 -
ctg000005_P:524785-525759 -            325 2971at4891           -            621    0.0023   13.5   0.1   2   3     0.055        18    0.6   0.0    91   138   114   165    99   169 0.72 -
ctg000005_P:524785-525759 -            325 2971at4891           -            621    0.0023   13.5   0.1   3   3       0.9     3e+02   -3.4   0.0     7    22   257   272   255   279 0.85 -
ctg000002_P:278222-279532 -            437 2971at4891           -            621    0.0062   12.1   0.8   1   1   3.7e-05     0.012   11.1   0.8   250   424    58   238    37   259 0.65 -
ctg000007_P:217605-218147 -            181 2971at4891           -            621      0.01   11.4   0.1   1   2   8.6e-05     0.029    9.9   0.0    47   116    10    85     2   105 0.67 -
ctg000007_P:217605-218147 -            181 2971at4891           -            621      0.01   11.4   0.1   2   2      0.15        52   -0.9   0.0   227   281    99   153    88   160 0.77 -
ctg000005_P:494900-496528 -            543 2971at4891           -            621     0.038    9.5   0.0   1   1   0.00016     0.054    9.0   0.0    44    70    50    76    20    85 0.84 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_downloads/lineages/saccharomycetes_odb10/hmms/2971at4891.hmm
# Target file:     /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_out/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm_ctgs_m.fa.modified.fas
# Option settings: hmmsearch --domtblout /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_out/run_saccharomycetes_odb10/hmmer_output/initial_run_results/2971at4891.out --cpu 1 /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_downloads/lineages/saccharomycetes_odb10/hmms/2971at4891.hmm /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_out/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm_ctgs_m.fa.modified.fas 
# Current dir:     /Users/dominiquefastus/DeNovoProj/BUSCO_ass
# Date:            Fri Feb 24 14:25:25 2023
# [ok]
