#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ctg000009_P:93597-95948   -            784 13964at4891          -            467  9.5e-176  582.4  29.4   1   5    0.0019      0.26    7.2   0.2     1    24     8    31     8    36 0.91 -
ctg000009_P:93597-95948   -            784 13964at4891          -            467  9.5e-176  582.4  29.4   2   5   4.9e-89   6.9e-87  289.4  12.6    20   274   125   436   115   441 0.86 -
ctg000009_P:93597-95948   -            784 13964at4891          -            467  9.5e-176  582.4  29.4   3   5   2.7e-28   3.8e-26   89.1   0.1   273   324   473   524   469   541 0.94 -
ctg000009_P:93597-95948   -            784 13964at4891          -            467  9.5e-176  582.4  29.4   4   5   8.7e-08   1.2e-05   21.5   0.6   325   347   549   575   545   616 0.80 -
ctg000009_P:93597-95948   -            784 13964at4891          -            467  9.5e-176  582.4  29.4   5   5   2.3e-55   3.3e-53  178.3   0.0   355   463   636   747   633   751 0.94 -
ctg000005_P:666942-669524 -            861 13964at4891          -            467   5.1e-79  263.4   4.6   1   2   3.5e-42   4.9e-40  134.9   3.8    20   294   199   526   180   547 0.80 -
ctg000005_P:666942-669524 -            861 13964at4891          -            467   5.1e-79  263.4   4.6   2   2   2.7e-37   3.8e-35  118.8   0.0   292   441   623   810   615   829 0.84 -
ctg000003_P:498726-500474 -            583 13964at4891          -            467     1e-14   51.4   0.0   1   2     1e-06   0.00015   17.9   0.0   273   318   350   397   343   403 0.83 -
ctg000003_P:498726-500474 -            583 13964at4891          -            467     1e-14   51.4   0.0   2   2   1.2e-10   1.7e-08   30.9   0.0   369   435   489   558   478   566 0.86 -
ctg000005_P:910264-911736 -            491 13964at4891          -            467   8.8e-14   48.3   0.1   1   2   4.3e-06   0.00061   15.9   0.0   271   317   250   298   242   318 0.81 -
ctg000005_P:910264-911736 -            491 13964at4891          -            467   8.8e-14   48.3   0.1   2   2   2.7e-10   3.9e-08   29.7   0.0   370   430   390   454   379   476 0.83 -
ctg000003_P:606954-610085 -           1044 13964at4891          -            467   1.7e-12   44.1   0.0   1   4     4e-06   0.00056   16.0   0.0   285   318   443   476   438   480 0.91 -
ctg000003_P:606954-610085 -           1044 13964at4891          -            467   1.7e-12   44.1   0.0   2   4    0.0044      0.62    6.0   0.0   370   447   543   621   526   632 0.89 -
