0	1176779-849	0	187	-1	35083at4891_2|ctg000000_P|-|415|2.976e-118|1|1175931|1176779|1176779[1176779]:1175931[1175931]:849[849]
0	1374923-1233	0	192	-1	15943at4891_2|ctg000000_P|-|589|1.243e-170|1|1373691|1374923|1374923[1374923]:1373691[1373691]:1233[1233]
0	1409284-1454	0	210	-1	29169at4891_8|ctg000000_P|-|362|2.681e-102|2|1407831|1409284|1409284[1409284]:1408712[1408712]:573[573]|1408469[1408469]:1407831[1407831]:639[639]
0	1179114-1914	0	217	-1	27717at4891_2|ctg000000_P|-|566|1.043e-163|1|1177201|1179114|1179114[1179114]:1177201[1177201]:1914[1914]
0	708538+1989	0	272	1	10591at4891_2|ctg000000_P|+|503|9.617e-145|1|708538|710526|708538[708538]:710526[710526]:1989[1989]
0	615283-1320	0	448	-1	3331at4891_8|ctg000000_P|-|64|1.365e-12|1|613964|615283|615283[615283]:613964[613964]:1320[1320]
0	78881+540	0	529	1	37840at4891_4|ctg000000_P|+|252|3.48e-69|1|78881|79420|78881[78881]:79420[79420]:540[540]
0	831511-711	0	652	-1	26684at4891_2|ctg000000_P|-|351|5.49e-99|1|830801|831511|831511[831511]:830801[830801]:711[711]
0	570499-669	0	727	-1	33361at4891_2|ctg000000_P|-|312|3.018e-87|1|569831|570499|570499[570499]:569831[569831]:669[669]
0	172919+1539	0	864	1	17309at4891_7|ctg000000_P|+|521|3.669e-150|1|172919|174457|172919[172919]:174457[174457]:1539[1539]
0	822507-1389	0	962	-1	9032at4891_3|ctg000000_P|-|819|7.204e-240|1|821119|822507|822507[822507]:821119[821119]:1389[1389]
0	1434795-1134	0	985	-1	13648at4891_9|ctg000000_P|-|702|1.197e-204|1|1433662|1434795|1434795[1434795]:1433662[1433662]:1134[1134]
0	252028+2151	0	1072	1	11851at4891_3|ctg000000_P|+|859|6.552e-252|1|252028|254178|252028[252028]:254178[254178]:2151[2151]
0	503155-795	0	1097	-1	16921at4891_3|ctg000000_P|-|49|4.474e-08|1|502361|503155|503155[503155]:502361[502361]:795[795]
0	1068096+1359	0	1701	1	19196at4891_2|ctg000000_P|+|618|2.315e-179|1|1068096|1069454|1068096[1068096]:1069454[1069454]:1359[1359]
0	160073+1128	0	1703	1	13866at4891_6|ctg000000_P|+|666|8.225e-194|1|160073|161200|160073[160073]:161200[161200]:1128[1128]
0	100017+858	0	1731	1	24643at4891_2|ctg000000_P|+|490|7.878e-141|1|100017|100874|100017[100017]:100874[100874]:858[858]
0	473618+624	0	1915	1	32898at4891_4|ctg000000_P|+|337|8.995e-95|1|473618|474241|473618[473618]:474241[474241]:624[624]
0	584256+822	0	1928	1	19532at4891_1|ctg000000_P|+|210|1.53e-56|1|584256|585077|584256[584256]:585077[585077]:822[822]
0	1314316-984	0	2061	-1	28227at4891_2|ctg000000_P|-|377|8.181e-107|1|1313333|1314316|1314316[1314316]:1313333[1313333]:984[984]
0	1065580+1893	0	2076	1	16542at4891_2|ctg000000_P|+|854|2.097e-250|1|1065580|1067472|1065580[1065580]:1067472[1067472]:1893[1893]
0	1386098-1284	0	2086	-1	31011at4891_2|ctg000000_P|-|377|8.181e-107|1|1384815|1386098|1386098[1386098]:1384815[1384815]:1284[1284]
0	248029-900	0	2166	-1	30869at4891_2|ctg000000_P|-|404|6.096e-115|1|247130|248029|248029[248029]:247130[247130]:900[900]
0	617093+417	0	2313	1	33667at4891_3|ctg000000_P|+|259|2.719e-71|1|617093|617509|617093[617093]:617509[617509]:417[417]
0	683541+981	0	2375	1	33227at4891_1|ctg000000_P|+|346|1.757e-97|1|683541|684521|683541[683541]:684521[684521]:981[981]
0	277024-1431	0	2443	-1	20464at4891_7|ctg000000_P|-|679|1.004e-197|1|275594|277024|277024[277024]:275594[275594]:1431[1431]
0	1311584+1530	0	2455	1	27320at4891_1|ctg000000_P|+|671|2.57e-195|1|1311584|1313113|1311584[1311584]:1313113[1313113]:1530[1530]
0	258801-1719	0	2471	-1	15707at4891_3|ctg000000_P|-|618|2.315e-179|1|257083|258801|258801[258801]:257083[257083]:1719[1719]
0	200434+1584	0	2545	1	7579at4891_1|ctg000000_P|+|936|4.336e-275|1|200434|202017|200434[200434]:202017[202017]:1584[1584]
0	1223755+2511	0	2613	1	3845at4891_1|ctg000000_P|+|458|3.384e-131|1|1223755|1226265|1223755[1223755]:1226265[1226265]:2511[2511]
0	651289-1983	0	2673	-1	11940at4891_2|ctg000000_P|-|1027|1.751e-302|1|649307|651289|651289[651289]:649307[649307]:1983[1983]
0	1457588+1092	0	2883	1	21590at4891_7|ctg000000_P|+|442|2.218e-126|1|1457588|1458679|1457588[1457588]:1458679[1458679]:1092[1092]
0	178919+2418	0	2959	1	4918at4891|ctg000000_P|+|195|5.015e-52|1|178919|181336|178919[178919]:181336[181336]:2418[2418]
0	224742+2445	0	3042	1	5194at4891_2|ctg000000_P|+|1204|0|1|224742|227186|224742[224742]:227186[227186]:2445[2445]
0	223027+1149	0	3047	1	38264at4891_2|ctg000000_P|+|359|2.145e-101|1|223027|224175|223027[223027]:224175[224175]:1149[1149]
0	1330288-4200	0	3062	-1	1240at4891_2|ctg000000_P|-|1471|0|1|1326089|1330288|1330288[1330288]:1326089[1326089]:4200[4200]
0	399932+1164	0	3090	1	11198at4891_2|ctg000000_P|+|764|2.595e-223|1|399932|401095|399932[399932]:401095[401095]:1164[1164]
0	934803+654	0	3220	1	38648at4891_2|ctg000000_P|+|302|3.091e-84|1|934803|935456|934803[934803]:935456[935456]:654[654]
0	301454-720	0	3270	-1	32012at4891_2|ctg000000_P|-|349|2.196e-98|1|300735|301454|301454[301454]:300735[300735]:720[720]
0	216967+540	0	3338	1	28105at4891_2|ctg000000_P|+|212|3.826e-57|1|216967|217506|216967[216967]:217506[217506]:540[540]
0	1275209+702	0	3378	1	40576at4891_2|ctg000000_P|+|262|3.398e-72|1|1275209|1275910|1275209[1275209]:1275910[1275910]:702[702]
0	538912+1077	0	3424	1	12717at4891_5|ctg000000_P|+|656|8.423e-191|1|538912|539988|538912[538912]:539988[539988]:1077[1077]
0	561206+1614	0	3451	1	14562at4891_2|ctg000000_P|+|776|6.337e-227|1|561206|562819|561206[561206]:562819[562819]:1614[1614]
0	543519-744	0	3461	-1	25646at4891_2|ctg000000_P|-|447|6.93e-128|1|542776|543519|543519[543519]:542776[542776]:744[744]
0	1269375-627	0	3505	-1	34595at4891_2|ctg000000_P|-|321|5.895e-90|1|1268749|1269375|1269375[1269375]:1268749[1268749]:627[627]
0	726251-1281	0	3645	-1	10849at4891_2|ctg000000_P|-|96|3.179e-22|1|724971|726251|726251[726251]:724971[724971]:1281[1281]
0	65697+521	0	3693	1	34813at4891|ctg000000_P|+|226|2.335e-61|2|65697|66217|65697[65697]:65777[65777]:81[81]|65822[65849]:66217[66217]:396[369]
0	1416566+354	0	4018	1	39485at4891_1|ctg000000_P|+|145|5.647e-37|1|1416566|1416919|1416566[1416566]:1416919[1416919]:354[354]
0	239102-2505	0	4128	-1	2862at4891_6|ctg000000_P|-|1485|0|1|236598|239102|239102[239102]:236598[236598]:2505[2505]
0	1364166+957	0	4141	1	26789at4891_2|ctg000000_P|+|507|6.011e-146|1|1364166|1365122|1364166[1364166]:1365122[1365122]:957[957]
0	897013+654	0	4202	1	26005at4891_7|ctg000000_P|+|398|3.901e-113|1|897013|897666|897013[897013]:897666[897666]:654[654]
0	489969+1374	0	4263	1	10189at4891_1|ctg000000_P|+|847|2.684e-248|1|489969|491342|489969[489969]:491342[491342]:1374[1374]
0	127244+3213	0	4286	1	3577at4891_7|ctg000000_P|+|1532|0|1|127244|130456|127244[127244]:130456[130456]:3213[3213]
0	1247990+1923	0	4301	1	19161at4891_7|ctg000000_P|+|694|3.064e-202|1|1247990|1249912|1247990[1247990]:1249912[1249912]:1923[1923]
0	540340+1848	0	4361	1	25118at4891_7|ctg000000_P|+|631|2.826e-183|1|540340|542187|540340[540340]:542187[542187]:1848[1848]
0	364457+711	0	4403	1	29107at4891_1|ctg000000_P|+|324|7.369e-91|1|364457|365167|364457[364457]:365167[365167]:711[711]
0	331881+1341	0	4477	1	16233at4891_7|ctg000000_P|+|378|4.091e-107|1|331881|333221|331881[331881]:333221[333221]:1341[1341]
0	1392731+1890	0	4524	1	10800at4891_2|ctg000000_P|+|1008|9.181e-297|1|1392731|1394620|1392731[1392731]:1394620[1394620]:1890[1890]
0	1149175-1440	0	4542	-1	11232at4891_2|ctg000000_P|-|624|3.618e-181|1|1147736|1149175|1149175[1149175]:1147736[1147736]:1440[1440]
0	1074443+1155	0	4569	1	16203at4891_6|ctg000000_P|+|558|2.669e-161|1|1074443|1075597|1074443[1074443]:1075597[1075597]:1155[1155]
0	1467316-819	0	4644	-1	9903at4891_6|ctg000000_P|-|152|4.411e-39|1|1466498|1467316|1467316[1467316]:1466498[1466498]:819[819]
0	168169+1368	0	4703	1	10963at4891_4|ctg000000_P|+|336|1.799e-94|1|168169|169536|168169[168169]:169536[169536]:1368[1368]
0	951989-1470	0	4737	-1	35907at4891_2|ctg000000_P|-|444|5.544e-127|1|950520|951989|951989[951989]:950520[950520]:1470[1470]
0	631849-750	0	5002	-1	27816at4891_2|ctg000000_P|-|364|6.702e-103|1|631100|631849|631849[631849]:631100[631100]:750[750]
0	445183+1659	0	5008	1	40378at4891_4|ctg000000_P|+|418|3.72e-119|1|445183|446841|445183[445183]:446841[446841]:1659[1659]
0	908156+1452	0	5027	1	14503at4891_2|ctg000000_P|+|808|1.475e-236|1|908156|909607|908156[908156]:909607[909607]:1452[1452]
0	989522+825	0	5092	1	21996at4891_2|ctg000000_P|+|379|2.045e-107|1|989522|990346|989522[989522]:990346[990346]:825[825]
0	766552-2046	0	5219	-1	5183at4891_4|ctg000000_P|-|840|3.435e-246|1|764507|766552|766552[766552]:764507[764507]:2046[2046]
0	338091+435	0	5253	1	32025at4891_3|ctg000000_P|+|274|8.297e-76|1|338091|338525|338091[338091]:338525[338525]:435[435]
0	984546+1110	0	5273	1	17870at4891_7|ctg000000_P|+|480|8.067e-138|1|984546|985655|984546[984546]:985655[985655]:1110[1110]
0	1350139+9804	0	5318	1	61at4891_7|ctg000000_P|+|3653|0|1|1350139|1359942|1350139[1350139]:1359942[1359942]:9804[9804]
0	605362-834	0	5338	-1	35036at4891_7|ctg000000_P|-|347|8.785e-98|1|604529|605362|605362[605362]:604529[604529]:834[834]
0	885501-957	0	5394	-1	13634at4891_9|ctg000000_P|-|166|2.692e-43|1|884545|885501|885501[885501]:884545[884545]:957[957]
0	52942+969	0	5394	1	13634at4891_9|ctg000000_P|+|173|2.103e-45|1|52942|53910|52942[52942]:53910[53910]:969[969]
0	283858+1023	0	5451	1	41431at4891_3|ctg000000_P|+|145|5.647e-37|1|283858|284880|283858[283858]:284880[284880]:1023[1023]
