#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ctg000000_P:243089-245236 -            716 13129at4891          -            275    5e-102  337.8  18.6   1   5   1.3e-16     2e-14   50.5   0.1     1    38    62    99    62   115 0.89 -
ctg000000_P:243089-245236 -            716 13129at4891          -            275    5e-102  337.8  18.6   2   5   9.3e-11   1.5e-08   31.3   0.2    35    87   164   233   157   246 0.80 -
ctg000000_P:243089-245236 -            716 13129at4891          -            275    5e-102  337.8  18.6   3   5   6.6e-28     1e-25   87.5   0.1    81   149   283   362   275   375 0.86 -
ctg000000_P:243089-245236 -            716 13129at4891          -            275    5e-102  337.8  18.6   4   5   9.2e-27   1.4e-24   83.8   0.4   147   221   392   471   370   474 0.92 -
ctg000000_P:243089-245236 -            716 13129at4891          -            275    5e-102  337.8  18.6   5   5   1.9e-29   2.9e-27   92.6   0.7   220   275   647   705   636   705 0.94 -
ctg000005_P:523059-524135 -            359 13129at4891          -            275   1.1e-23   80.8  13.0   1   3   8.3e-07   0.00013   18.3   0.0     8    53     1    43     1    54 0.74 -
ctg000005_P:523059-524135 -            359 13129at4891          -            275   1.1e-23   80.8  13.0   2   3     4e-08   6.3e-06   22.6   2.7    59   160   108   227    74   254 0.71 -
ctg000005_P:523059-524135 -            359 13129at4891          -            275   1.1e-23   80.8  13.0   3   3   1.1e-12   1.7e-10   37.6   2.6   165   242   267   359   254   359 0.76 -
ctg000006_P:694780-696183 -            468 13129at4891          -            275   5.8e-17   58.8  20.5   1   3   8.3e-06    0.0013   15.0   0.3     5    26   132   153   128   161 0.85 -
ctg000006_P:694780-696183 -            468 13129at4891          -            275   5.8e-17   58.8  20.5   2   3      0.24        37    0.4   0.0   130   175   157   204   153   218 0.77 -
ctg000006_P:694780-696183 -            468 13129at4891          -            275   5.8e-17   58.8  20.5   3   3   3.7e-14   5.8e-12   42.4  11.0    61   273   228   463   217   465 0.69 -
ctg000008_P:485857-486963 -            369 13129at4891          -            275     1e-16   58.0   2.8   1   3    0.0016      0.26    7.5   0.0     8    35     2    29     1    57 0.84 -
