#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ctg000013_P:54283-57369   -           1029 1426at4891           -            701  7.7e-281  930.7  17.5   1   4   2.1e-12   1.4e-09   34.1   0.1    22   104    66   172    61   203 0.81 -
ctg000013_P:54283-57369   -           1029 1426at4891           -            701  7.7e-281  930.7  17.5   2   4   2.5e-13   1.7e-10   37.2   0.1   109   173   238   321   184   359 0.73 -
ctg000013_P:54283-57369   -           1029 1426at4891           -            701  7.7e-281  930.7  17.5   3   4   2.1e-11   1.4e-08   30.8   2.2   177   256   364   465   339   482 0.77 -
ctg000013_P:54283-57369   -           1029 1426at4891           -            701  7.7e-281  930.7  17.5   4   4  2.9e-255    2e-252  836.8   1.1   295   701   616  1029   596  1029 0.97 -
ctg000011_P:374416-376314 -            633 1426at4891           -            701     3e-39  132.2   0.0   1   2     3e-19     2e-16   56.8   0.0   330   507   217   402   201   408 0.84 -
ctg000011_P:374416-376314 -            633 1426at4891           -            701     3e-39  132.2   0.0   2   2   3.1e-24   2.1e-21   73.2   0.0   534   699   458   631   452   633 0.81 -
ctg000005_P:281721-283583 -            621 1426at4891           -            701   3.3e-24   82.5   0.3   1   1   7.2e-27   4.8e-24   81.9   0.3   326   699   227   619   218   621 0.81 -
ctg000022_P:697496-701821 -           1442 1426at4891           -            701   0.00042   16.0   0.1   1   1     1e-06   0.00069   15.3   0.1   123   165   218   260   149   296 0.80 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_downloads/lineages/saccharomycetes_odb10/hmms/1426at4891.hmm
# Target file:     /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_out/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm_ctgs_m.fa.modified.fas
# Option settings: hmmsearch --domtblout /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_out/run_saccharomycetes_odb10/hmmer_output/initial_run_results/1426at4891.out --cpu 1 /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_downloads/lineages/saccharomycetes_odb10/hmms/1426at4891.hmm /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_out/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm_ctgs_m.fa.modified.fas 
# Current dir:     /Users/dominiquefastus/DeNovoProj/BUSCO_ass
# Date:            Fri Feb 24 14:05:38 2023
# [ok]
