#                                                                                   --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name               accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#       ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ctg000000_P:1005588-1010549 -           1654 1220at4891           -           1198         0 1515.8  48.1   1   5     1e-31   2.7e-30  101.8  14.1     1   146     7   180     7   198 0.85 -
ctg000000_P:1005588-1010549 -           1654 1220at4891           -           1198         0 1515.8  48.1   2   5   1.9e-70   4.9e-69  230.1   0.2   145   390   207   529   196   539 0.81 -
ctg000000_P:1005588-1010549 -           1654 1220at4891           -           1198         0 1515.8  48.1   3   5     2e-47   5.2e-46  153.8   0.4   391   483   585   674   577   701 0.89 -
ctg000000_P:1005588-1010549 -           1654 1220at4891           -           1198         0 1515.8  48.1   4   5  1.1e-273    3e-272  903.2   8.1   481  1084   773  1481   765  1505 0.89 -
ctg000000_P:1005588-1010549 -           1654 1220at4891           -           1198         0 1515.8  48.1   5   5   1.3e-43   3.5e-42  141.2   0.4  1080  1198  1529  1654  1511  1654 0.92 -
ctg000011_P:245653-246399   -            249 1220at4891           -           1198   3.2e-37  124.7   0.2   1   1   3.7e-37   9.6e-36  119.8   0.2   405   662     2   248     1   249 0.83 -
ctg000009_P:141824-142639   -            272 1220at4891           -           1198   5.7e-34  114.0   0.0   1   1   3.5e-34   9.1e-33  110.0   0.0   393   654     4   251     1   261 0.83 -
ctg000022_P:122245-123042   -            266 1220at4891           -           1198   6.2e-34  113.8   0.2   1   1   5.5e-34   1.4e-32  109.3   0.2   398   654     5   246     1   257 0.85 -
ctg000005_P:775582-776355   -            258 1220at4891           -           1198   3.7e-33  111.3   0.2   1   1   1.9e-33   5.1e-32  107.5   0.2   398   653     3   243     2   255 0.79 -
ctg000006_P:252414-254525   -            704 1220at4891           -           1198   4.9e-31  104.2   0.0   1   1   5.2e-32   1.4e-30  102.8   0.0   469   661   136   334    76   340 0.84 -
ctg000014_P:175140-175856   -            239 1220at4891           -           1198   2.9e-30  101.7   0.3   1   1   7.3e-31   1.9e-29   99.0   0.3   405   659     2   239     1   239 0.82 -
