#                                                                                   --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name               accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#       ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ctg000107_P:305912-306604   -            231 28703at4891          -            162   2.2e-97  320.8   2.7   1   2   4.9e-78   4.4e-76  251.5   0.2     1   123    15   138    15   156 0.95 -
ctg000107_P:305912-306604   -            231 28703at4891          -            162   2.2e-97  320.8   2.7   2   2   3.4e-22     3e-20   69.9   0.2   118   162   169   213   160   213 0.95 -
ctg000005_P:72779-73312     -            178 28703at4891          -            162   7.6e-63  208.4   0.2   1   1   1.1e-63   9.8e-62  204.8   0.2     1   160     2   177     2   178 0.93 -
ctg000008_P:320449-321021   -            191 28703at4891          -            162     3e-55  183.7   0.0   1   1   1.1e-56   9.6e-55  182.1   0.0     1   160     6   178     6   180 0.94 -
ctg000003_P:574389-574961   -            191 28703at4891          -            162   1.1e-45  152.6   0.0   1   1   1.2e-45   1.1e-43  146.2   0.0     4   161     5   178     2   179 0.89 -
ctg000009_P:555582-556079   -            166 28703at4891          -            162   5.2e-45  150.4   0.0   1   1   6.9e-47   6.2e-45  150.2   0.0     4   156     1   162     1   166 0.90 -
ctg000008_P:476895-477572   -            226 28703at4891          -            162   2.5e-34  115.7   1.1   1   2   1.4e-12   1.2e-10   38.7   0.1     4    48     5    49     2    77 0.85 -
ctg000008_P:476895-477572   -            226 28703at4891          -            162   2.5e-34  115.7   1.1   2   2   1.9e-22   1.7e-20   70.8   0.1    50   160    82   218    73   220 0.82 -
ctg000002_P:570645-571172   -            176 28703at4891          -            162   1.7e-28   96.8   0.1   1   1   2.3e-30   2.1e-28   96.5   0.1     2   157    10   169     9   173 0.91 -
ctg000008_P:337017-337514   -            166 28703at4891          -            162     2e-28   96.5   0.1   1   1   2.5e-30   2.2e-28   96.4   0.1     4   159     2   161     1   164 0.93 -
ctg000001_P:304735-305220   -            162 28703at4891          -            162   3.9e-24   82.6   0.1   1   1   4.8e-26   4.3e-24   82.4   0.1     4   157     2   160     1   162 0.92 -
ctg000013_P:141030-141674   -            215 28703at4891          -            162   7.9e-24   81.6   0.1   1   1   1.2e-25   1.1e-23   81.1   0.1     4   157    22   178    20   183 0.90 -
ctg000003_P:637832-639247   -            279 28703at4891          -            162   1.6e-23   80.6   0.3   1   1   2.4e-25   2.2e-23   80.2   0.3     3   157    75   235    73   237 0.90 -
ctg000006_P:250563-251186   -            208 28703at4891          -            162     5e-22   75.7   0.1   1   1   7.2e-24   6.4e-22   75.4   0.1     4   161    10   178     7   179 0.88 -
ctg000013_P:216141-216758   -            206 28703at4891          -            162   5.1e-21   72.4   0.4   1   1   7.2e-23   6.4e-21   72.1   0.4     4   158    10   168     8   172 0.90 -
ctg000002_P:595591-596136   -            182 28703at4891          -            162   1.7e-19   67.5   0.0   1   1   2.4e-21   2.1e-19   67.2   0.0     3   153     7   164     5   172 0.89 -
ctg000010_P:363267-363935   -            223 28703at4891          -            162   1.1e-18   64.8   0.1   1   1   1.6e-20   1.4e-18   64.5   0.1     4   155    15   170    12   176 0.89 -
ctg000009_P:472568-473209   -            214 28703at4891          -            162   1.5e-18   64.4   0.6   1   2   2.5e-17   2.2e-15   54.1   0.1     4   117     2   126     1   133 0.83 -
ctg000009_P:472568-473209   -            214 28703at4891          -            162   1.5e-18   64.4   0.6   2   2    0.0026      0.24    8.5   0.0   117   155   149   186   146   190 0.88 -
ctg000007_P:75398-75967     -            190 28703at4891          -            162   4.1e-18   63.0   0.0   1   1   6.3e-20   5.6e-18   62.5   0.0     4   145     1   149     1   157 0.89 -
ctg000002_P:409865-410215   -            117 28703at4891          -            162   5.5e-18   62.6   0.0   1   1   6.7e-20     6e-18   62.4   0.0     4   118     1   116     1   117 0.91 -
ctg000012_P:172679-173254   -            192 28703at4891          -            162   7.1e-18   62.2   0.1   1   1   1.1e-19   9.6e-18   61.8   0.1     2   153     4   171     3   177 0.90 -
ctg000001_P:1017736-1018401 -            222 28703at4891          -            162   2.7e-17   60.3   0.2   1   1   4.1e-19   3.7e-17   59.9   0.2     4   155    15   170    13   176 0.89 -
ctg000008_P:327182-374302   -            174 28703at4891          -            162   2.2e-14   50.9   0.0   1   1   3.5e-16   3.1e-14   50.4   0.0     5   152    10   167     7   172 0.77 -
ctg000005_P:482249-482842   -            198 28703at4891          -            162   8.3e-11   39.2   0.1   1   1   1.2e-12   1.1e-10   38.9   0.1     4   152    19   179    16   186 0.79 -
ctg000006_P:140325-140924   -            200 28703at4891          -            162   2.1e-08   31.4   0.1   1   1   2.8e-10   2.5e-08   31.2   0.1     2   119     6   124     5   171 0.82 -
ctg000014_P:59550-61535     -            662 28703at4891          -            162   4.1e-06   24.0   0.6   1   3     0.036       3.3    4.8   0.0     4    29     7    33     4    42 0.83 -
ctg000014_P:59550-61535     -            662 28703at4891          -            162   4.1e-06   24.0   0.6   2   3       7.1   6.3e+02   -2.7   0.1    84   116    87   119    61   132 0.73 -
ctg000014_P:59550-61535     -            662 28703at4891          -            162   4.1e-06   24.0   0.6   3   3   1.1e-05   0.00097   16.3   0.0     6   157   452   607   445   612 0.70 -
