#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ctg000003_P:462115-463500 -            462 13326at4891          -            365  2.7e-186  616.0   4.0   1   2  2.7e-111  1.2e-108  360.5   0.4     1   195    28   235    28   240 0.95 -
ctg000003_P:462115-463500 -            462 13326at4891          -            365  2.7e-186  616.0   4.0   2   2   7.7e-80   3.4e-77  257.0   0.3   194   365   257   446   251   446 0.90 -
ctg000007_P:671696-673066 -            457 13326at4891          -            365   6.7e-47  157.3   1.1   1   1   3.7e-47   1.7e-44  149.5   1.1     1   365    29   438    29   438 0.75 -
ctg000011_P:407839-409236 -            466 13326at4891          -            365     9e-41  137.2   0.0   1   2   7.1e-26   3.2e-23   79.4   0.0     2   193    22   224    21   234 0.86 -
ctg000011_P:407839-409236 -            466 13326at4891          -            365     9e-41  137.2   0.0   2   2   1.1e-18     5e-16   55.8   0.0   248   352   312   427   252   435 0.72 -
ctg000005_P:28231-29325   -            365 13326at4891          -            365   2.5e-10   37.0   0.0   1   1   9.4e-13   4.2e-10   36.3   0.0     8   182    14   193    11   208 0.84 -
ctg000003_P:869509-872397 -            963 13326at4891          -            365   9.9e-07   25.2   0.1   1   3   1.2e-08   5.5e-06   22.7   0.0    14    84    35   109    23   240 0.63 -
ctg000003_P:869509-872397 -            963 13326at4891          -            365   9.9e-07   25.2   0.1   2   3      0.51   2.3e+02   -2.4   0.0   151   185   661   695   657   709 0.86 -
ctg000003_P:869509-872397 -            963 13326at4891          -            365   9.9e-07   25.2   0.1   3   3      0.69   3.1e+02   -2.8   0.0   289   353   834   899   786   906 0.64 -
ctg000002_P:956566-959673 -           1036 13326at4891          -            365   4.5e-05   19.7   0.0   1   1   2.2e-06   0.00097   15.3   0.0    34   186    54   227    44   242 0.78 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_downloads/lineages/saccharomycetes_odb10/hmms/13326at4891.hmm
# Target file:     /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_out/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm_ctgs_m.fa.modified.fas
# Option settings: hmmsearch --domtblout /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_out/run_saccharomycetes_odb10/hmmer_output/initial_run_results/13326at4891.out --cpu 1 /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_downloads/lineages/saccharomycetes_odb10/hmms/13326at4891.hmm /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_out/run_saccharomycetes_odb10/metaeuk_output/initial_results/asm_ctgs_m.fa.modified.fas 
# Current dir:     /Users/dominiquefastus/DeNovoProj/BUSCO_ass
# Date:            Fri Feb 24 13:47:21 2023
# [ok]
