#                                                                                   --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name               accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#       ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ctg000005_P:468098-469744   -            549 14247at4891          -            314  2.6e-156  516.7  12.2   1   2   2.6e-16   6.6e-15   52.2   0.6     1    42    54    96    54   103 0.93 -
ctg000005_P:468098-469744   -            549 14247at4891          -            314  2.6e-156  516.7  12.2   2   2  4.8e-142  1.2e-140  465.2   5.2    42   314   180   494   172   494 0.92 -
ctg000005_P:449883-450767   -            295 14247at4891          -            314   2.7e-61  204.6   0.1   1   2   3.9e-59     1e-57  192.8   0.0    22   263     4   245     1   259 0.89 -
ctg000005_P:449883-450767   -            295 14247at4891          -            314   2.7e-61  204.6   0.1   2   2    0.0018     0.045   10.0   0.0   254   292   256   295   246   295 0.87 -
ctg000007_P:258636-259508   -            291 14247at4891          -            314   1.9e-59  198.5   0.0   1   1   1.1e-59   2.7e-58  194.7   0.0    24   292     4   290     1   291 0.85 -
ctg000009_P:190149-191600   -            484 14247at4891          -            314   7.5e-51  170.3   0.6   1   1   1.2e-51     3e-50  168.3   0.6    20   292   167   456   156   461 0.79 -
ctg000000_P:268236-269135   -            300 14247at4891          -            314   1.6e-49  165.9   0.0   1   1   1.6e-50     4e-49  164.6   0.0    29   292     9   286     4   289 0.82 -
ctg000005_P:82456-83397     -            314 14247at4891          -            314   8.4e-48  160.2   0.4   1   1   1.3e-48   3.5e-47  158.2   0.4    29   292     9   309     5   311 0.78 -
ctg000011_P:396717-397760   -            348 14247at4891          -            314   1.4e-47  159.5   0.3   1   1   2.5e-47   6.5e-46  154.0   0.3    15   291     7   309     2   324 0.76 -
ctg000005_P:275418-276392   -            325 14247at4891          -            314   2.1e-45  152.3   1.8   1   2   1.7e-44   4.3e-43  144.8   0.7    21   250     5   240     2   254 0.81 -
ctg000005_P:275418-276392   -            325 14247at4891          -            314   2.1e-45  152.3   1.8   2   2     0.021      0.54    6.5   0.0   264   294   277   308   259   313 0.81 -
ctg000001_P:523725-524831   -            369 14247at4891          -            314   1.2e-42  143.3   0.8   1   2   9.8e-39   2.5e-37  125.8   0.1    13   246    10   250     1   273 0.80 -
ctg000001_P:523725-524831   -            369 14247at4891          -            314   1.2e-42  143.3   0.8   2   2   2.6e-05   0.00068   16.0   0.0   258   305   285   333   275   339 0.81 -
ctg000003_P:351454-352758   -            435 14247at4891          -            314   2.2e-40  135.9   0.0   1   1   5.4e-41   1.4e-39  133.2   0.0    17   291    19   303    14   318 0.80 -
ctg000007_P:613815-614756   -            314 14247at4891          -            314   8.3e-39  130.7   0.0   1   1   1.6e-39     4e-38  128.4   0.0    19   293     6   307     2   311 0.79 -
ctg000009_P:156712-157797   -            362 14247at4891          -            314   2.9e-38  128.9   0.4   1   1   2.4e-38   6.2e-37  124.5   0.4    29   292    27   308    21   323 0.73 -
ctg000022_P:228107-229168   -            354 14247at4891          -            314   9.5e-32  107.5   5.2   1   3       1.7        44    0.2   0.0    19    44     3    28     1    39 0.87 -
ctg000022_P:228107-229168   -            354 14247at4891          -            314   9.5e-32  107.5   5.2   2   3   8.6e-31   2.2e-29   99.7   5.3    34   248    53   273    34   282 0.86 -
ctg000022_P:228107-229168   -            354 14247at4891          -            314   9.5e-32  107.5   5.2   3   3       2.2        56   -0.2   0.0   266   288   328   350   319   354 0.80 -
ctg000002_P:1007133-1008002 -            290 14247at4891          -            314   2.3e-31  106.2   0.0   1   1   1.1e-32   2.8e-31  106.0   0.0    89   294    76   287    35   290 0.81 -
ctg000006_P:524372-525202   -            277 14247at4891          -            314   2.3e-31  106.2   0.6   1   1   3.8e-32   9.9e-31  104.2   0.6    37   282    16   269     1   277 0.70 -
ctg000008_P:719983-720930   -            316 14247at4891          -            314   8.8e-31  104.3   0.1   1   2   5.3e-31   1.4e-29  100.4   0.1     9   227    16   240    11   247 0.83 -
ctg000008_P:719983-720930   -            316 14247at4891          -            314   8.8e-31  104.3   0.1   2   2      0.52        13    1.9   0.0   265   288   291   315   274   316 0.80 -
ctg000005_P:785216-786298   -            361 14247at4891          -            314   4.7e-26   88.8   0.3   1   2   1.4e-25   3.5e-24   82.6   0.1    14   223    96   306    84   320 0.82 -
ctg000005_P:785216-786298   -            361 14247at4891          -            314   4.7e-26   88.8   0.3   2   2     0.094       2.4    4.3   0.0   258   290   321   354   315   358 0.78 -
ctg000000_P:75036-75932     -            299 14247at4891          -            314   3.3e-25   86.0   0.2   1   1   2.2e-26   5.7e-25   85.2   0.2    35   214    30   205    14   220 0.84 -
ctg000000_P:313565-314407   -            281 14247at4891          -            314   3.6e-25   85.9   0.2   1   1   6.4e-26   1.6e-24   83.7   0.2    38   291    17   279     3   281 0.69 -
ctg000003_P:312709-313638   -            310 14247at4891          -            314   1.1e-24   84.4   0.1   1   2   1.8e-24   4.6e-23   79.0   0.1    56   226    72   237    53   245 0.84 -
ctg000003_P:312709-313638   -            310 14247at4891          -            314   1.1e-24   84.4   0.1   2   2      0.17       4.5    3.4   0.0   254   292   245   284   237   298 0.82 -
ctg000022_P:160478-161395   -            306 14247at4891          -            314   2.4e-24   83.2   0.2   1   1   1.6e-25     4e-24   82.5   0.2    20   247     3   225     1   242 0.80 -
ctg000000_P:675263-676198   -            312 14247at4891          -            314   2.8e-24   83.0   0.6   1   3       1.2        30    0.7   0.0    14    43    25    54    18    63 0.84 -
ctg000000_P:675263-676198   -            312 14247at4891          -            314   2.8e-24   83.0   0.6   2   3   7.1e-23   1.8e-21   73.7   0.1    49   224    93   263    81   272 0.83 -
ctg000000_P:675263-676198   -            312 14247at4891          -            314   2.8e-24   83.0   0.6   3   3      0.04         1    5.5   0.0   254   290   273   310   265   312 0.84 -
ctg000000_P:1392731-1394620 -            630 14247at4891          -            314   3.4e-24   82.7   0.2   1   1   2.4e-25   6.2e-24   81.8   0.2    18   221    49   253    40   272 0.81 -
ctg000013_P:200064-201548   -            495 14247at4891          -            314   4.7e-24   82.2   0.4   1   2   2.4e-16   6.2e-15   52.3   0.1    18   161     3   153     1   160 0.82 -
ctg000013_P:200064-201548   -            495 14247at4891          -            314   4.7e-24   82.2   0.4   2   2   1.1e-08   2.8e-07   27.1   0.0   179   299   362   476   354   484 0.83 -
ctg000107_P:163565-164362   -            266 14247at4891          -            314   5.1e-24   82.1   1.4   1   1   1.4e-23   3.6e-22   76.0   1.4    71   297    24   264    20   266 0.77 -
ctg000000_P:1005588-1010549 -           1654 14247at4891          -            314     1e-23   81.1   2.9   1   4       1.8        47    0.1   0.1   115   212   365   471   336   484 0.53 -
ctg000000_P:1005588-1010549 -           1654 14247at4891          -            314     1e-23   81.1   2.9   2   4       4.3   1.1e+02   -1.1   0.0   259   285   490   516   474   532 0.76 -
ctg000000_P:1005588-1010549 -           1654 14247at4891          -            314     1e-23   81.1   2.9   3   4      0.03      0.78    5.9   0.0    14    92   587   669   580   686 0.76 -
ctg000000_P:1005588-1010549 -           1654 14247at4891          -            314     1e-23   81.1   2.9   4   4   4.6e-22   1.2e-20   71.1   0.0    72   211   764   914   754   984 0.85 -
ctg000014_P:175140-175856   -            239 14247at4891          -            314   1.3e-23   80.8   0.1   1   1     6e-25   1.5e-23   80.5   0.1    27   216     3   189     1   198 0.88 -
ctg000010_P:159457-160452   -            332 14247at4891          -            314     2e-23   80.2   0.6   1   1   9.4e-24   2.4e-22   76.6   0.6    50   291    44   319     1   330 0.67 -
ctg000000_P:1466498-1467316 -            273 14247at4891          -            314   2.7e-23   79.7   0.0   1   1   1.4e-24   3.5e-23   79.4   0.0    28   224     2   202     1   212 0.86 -
ctg000022_P:253881-258308   -           1476 14247at4891          -            314   1.2e-22   77.7   0.1   1   2   1.5e-23   3.9e-22   75.9   0.1    38   212  1202  1375  1161  1388 0.77 -
ctg000022_P:253881-258308   -           1476 14247at4891          -            314   1.2e-22   77.7   0.1   2   2       6.5   1.7e+02   -1.7   0.0   267   297  1416  1446  1409  1462 0.73 -
ctg000001_P:940846-941850   -            335 14247at4891          -            314   1.8e-22   77.0   0.0   1   1   9.3e-23   2.4e-21   73.3   0.0    14   213    34   264    30   335 0.70 -
ctg000000_P:1375479-1376366 -            296 14247at4891          -            314     7e-22   75.1   0.3   1   1   1.2e-22   3.1e-21   72.9   0.3    40   294    42   294    12   296 0.76 -
