#                                                                                 --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name             accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#     ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ctg000008_P:270490-271716 -            409 20606at4891          -            328  5.7e-156  515.8  11.6   1   1  2.7e-157  4.5e-155  512.8  11.6     1   316     1   357     1   371 0.91 -
ctg000008_P:294901-296196 -            432 20606at4891          -            328   1.1e-73  245.3  19.0   1   3   2.9e-24   4.9e-22   75.6   0.5     1    69     1    73     1    92 0.88 -
ctg000008_P:294901-296196 -            432 20606at4891          -            328   1.1e-73  245.3  19.0   2   3      0.36        60   -0.3   0.1    71    88   109   126    99   132 0.83 -
ctg000008_P:294901-296196 -            432 20606at4891          -            328   1.1e-73  245.3  19.0   3   3   8.2e-55   1.4e-52  176.0   8.4    88   314   174   428   160   432 0.84 -
ctg000006_P:673434-674555 -            374 20606at4891          -            328     1e-48  163.3  16.0   1   1   2.7e-49   4.6e-47  157.8  16.0     6   301    20   363    15   373 0.81 -
ctg000008_P:158022-159077 -            352 20606at4891          -            328   3.3e-43  145.2   2.5   1   3   3.6e-29     6e-27   91.7   0.0     1    70     1    71     1    83 0.90 -
ctg000008_P:158022-159077 -            352 20606at4891          -            328   3.3e-43  145.2   2.5   2   3     0.054       9.1    2.4   0.8    75    85   113   123   101   134 0.77 -
ctg000008_P:158022-159077 -            352 20606at4891          -            328   3.3e-43  145.2   2.5   3   3   3.4e-16   5.7e-14   49.1   0.0   176   306   209   345   184   350 0.86 -
ctg000003_P:300563-301837 -            425 20606at4891          -            328   2.8e-42  142.1  12.2   1   1   4.9e-42   8.1e-40  134.0  12.2     7   316     1   390     1   399 0.74 -
ctg000013_P:165839-167251 -            471 20606at4891          -            328   2.1e-33  112.9   5.7   1   2   1.3e-20   2.1e-18   63.6   0.2     8    73    26    94    22   112 0.86 -
ctg000013_P:165839-167251 -            471 20606at4891          -            328   2.1e-33  112.9   5.7   2   2   9.3e-17   1.6e-14   50.9   1.2    91   297   165   392   127   414 0.72 -
ctg000107_P:82721-82990   -             90 20606at4891          -            328   6.2e-20   68.7   0.3   1   1   3.9e-22   6.6e-20   68.6   0.3     7    84     1    89     1    90 0.79 -
ctg000010_P:329876-330217 -            114 20606at4891          -            328   2.5e-19   66.6   0.2   1   1   1.7e-21   2.9e-19   66.4   0.2     7    83     1    88     1   106 0.80 -
ctg000008_P:555114-556877 -            588 20606at4891          -            328   2.8e-19   66.5   0.3   1   2   1.7e-21   2.8e-19   66.5   0.3     5    72     3    75     1    80 0.88 -
ctg000008_P:555114-556877 -            588 20606at4891          -            328   2.8e-19   66.5   0.3   2   2         1   1.7e+02   -1.8   1.8    17    75   271   330   257   368 0.66 -
ctg000022_P:309882-311717 -            612 20606at4891          -            328   2.3e-10   37.2   2.2   1   1   2.6e-12   4.4e-10   36.3   2.2     6    64   513   580   510   588 0.80 -
ctg000001_P:34211-35509   -            433 20606at4891          -            328     2e-09   34.1   0.1   1   1   2.6e-11   4.4e-09   33.0   0.1    14    65   111   166    93   170 0.78 -
ctg000002_P:284907-286883 -            659 20606at4891          -            328   3.7e-09   33.2   0.1   1   1   4.3e-11   7.1e-09   32.3   0.1     8    68   127   197   118   205 0.78 -
ctg000013_P:32441-33328   -            296 20606at4891          -            328   1.3e-08   31.4   0.7   1   2   7.8e-11   1.3e-08   31.4   0.7    12    78    56   120    43   132 0.83 -
ctg000013_P:32441-33328   -            296 20606at4891          -            328   1.3e-08   31.4   0.7   2   2       1.5   2.5e+02   -2.4   0.3   162   193   251   282   242   288 0.57 -
ctg000022_P:630958-631449 -            164 20606at4891          -            328   4.7e-08   29.6   0.2   1   1   4.2e-10     7e-08   29.0   0.2     8    69     6    74     2    84 0.76 -
ctg000005_P:265970-266782 -            271 20606at4891          -            328   0.00015   18.1   1.5   1   2      0.15        24    1.0   0.7    17    37    51    71    33    87 0.84 -
ctg000005_P:265970-266782 -            271 20606at4891          -            328   0.00015   18.1   1.5   2   2   4.4e-06   0.00073   15.8   0.0    37    66    93   122    81   129 0.89 -
ctg000001_P:646246-646797 -            184 20606at4891          -            328    0.0082   12.4   0.1   1   2   0.00013     0.022   11.0   0.0    16    63    33    78    27    88 0.89 -
ctg000001_P:646246-646797 -            184 20606at4891          -            328    0.0082   12.4   0.1   2   2      0.97   1.6e+02   -1.7   0.0   136   161   121   146   116   153 0.84 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
