#                                                                                   --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name               accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#       ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ctg000002_P:1033690-1036920 -           1077 396755at2759         -            656   2.5e-96  319.1  54.9   1   3   4.1e-09   5.4e-07   24.0   0.5     7    73    47   122    44   131 0.78 -
ctg000002_P:1033690-1036920 -           1077 396755at2759         -            656   2.5e-96  319.1  54.9   2   3     5e-31   6.6e-29   96.4   9.3   104   354   180   489   167   490 0.68 -
ctg000002_P:1033690-1036920 -           1077 396755at2759         -            656   2.5e-96  319.1  54.9   3   3   3.3e-59   4.4e-57  189.5  35.0   301   654   465   932   453   935 0.73 -
ctg000007_P:354102-355010   -            303 396755at2759         -            656   2.5e-13   44.9   8.2   1   6     0.077        10   -0.1   0.0   456   474     5    23     2    24 0.74 -
ctg000007_P:354102-355010   -            303 396755at2759         -            656   2.5e-13   44.9   8.2   2   6   2.3e-06   0.00031   14.9   0.1   500   533    21    54    18    62 0.89 -
ctg000007_P:354102-355010   -            303 396755at2759         -            656   2.5e-13   44.9   8.2   3   6   0.00012     0.016    9.2   0.1   120   166    48    94    47    99 0.90 -
ctg000007_P:354102-355010   -            303 396755at2759         -            656   2.5e-13   44.9   8.2   4   6   1.7e-05    0.0023   12.0   0.1   458   554    77   187    73   200 0.76 -
ctg000007_P:354102-355010   -            303 396755at2759         -            656   2.5e-13   44.9   8.2   5   6   0.00015      0.02    8.8   0.4   221   253   204   236   182   239 0.82 -
ctg000007_P:354102-355010   -            303 396755at2759         -            656   2.5e-13   44.9   8.2   6   6   5.9e-05    0.0079   10.2   0.0   322   370   237   288   229   302 0.71 -
ctg000009_P:401878-404397   -            840 396755at2759         -            656   6.2e-12   40.3   2.6   1   4      0.54        73   -2.9   0.0   511   527   269   285   261   304 0.81 -
ctg000009_P:401878-404397   -            840 396755at2759         -            656   6.2e-12   40.3   2.6   2   4     0.058       7.8    0.3   0.0   223   252   357   386   343   405 0.74 -
ctg000009_P:401878-404397   -            840 396755at2759         -            656   6.2e-12   40.3   2.6   3   4   1.2e-07   1.6e-05   19.1   0.4   224   356   530   662   502   666 0.84 -
ctg000009_P:401878-404397   -            840 396755at2759         -            656   6.2e-12   40.3   2.6   4   4   4.2e-07   5.6e-05   17.3   0.1   503   560   672   730   670   766 0.86 -
ctg000005_P:32518-34578     -            687 396755at2759         -            656   6.6e-06   20.4   0.4   1   3   9.3e-05     0.012    9.6   0.0   462   506     2    49     1    62 0.88 -
ctg000005_P:32518-34578     -            687 396755at2759         -            656   6.6e-06   20.4   0.4   2   3    0.0086       1.1    3.1   0.0   226   290   246   278   216   318 0.62 -
ctg000005_P:32518-34578     -            687 396755at2759         -            656   6.6e-06   20.4   0.4   3   3    0.0061      0.81    3.5   0.2   150   277   477   614   460   673 0.60 -
ctg000007_P:739122-740000   -            293 396755at2759         -            656   1.6e-05   19.1   1.1   1   2       0.3        40   -2.0   0.0   498   530    16    47    11    55 0.66 -
ctg000007_P:739122-740000   -            293 396755at2759         -            656   1.6e-05   19.1   1.1   2   2    0.0035      0.47    4.3   0.1   148   169   105   126    90   131 0.70 -
ctg000000_P:932398-932907   -            170 396755at2759         -            656   0.00012   16.3   0.0   1   1   6.7e-06    0.0009   13.3   0.0   319   396    11    93     2    97 0.79 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_downloads/lineages/eukaryota_odb10/hmms/396755at2759.hmm
# Target file:     /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_out/auto_lineage/run_eukaryota_odb10/metaeuk_output/initial_results/asm_ctgs_m.fa.modified.fas
# Option settings: hmmsearch --domtblout /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_out/auto_lineage/run_eukaryota_odb10/hmmer_output/initial_run_results/396755at2759.out --cpu 1 /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_downloads/lineages/eukaryota_odb10/hmms/396755at2759.hmm /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_out/auto_lineage/run_eukaryota_odb10/metaeuk_output/initial_results/asm_ctgs_m.fa.modified.fas 
# Current dir:     /Users/dominiquefastus/DeNovoProj/BUSCO_ass
# Date:            Fri Feb 24 11:50:51 2023
# [ok]
