#                                                                                   --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name               accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#       ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ctg000008_P:555114-556883   -            590 858842at2759         -            236   1.1e-64  213.9  63.1   1   5   5.3e-37   2.5e-35  117.7   2.8     1    71     2    72     2    87 0.96 -
ctg000008_P:555114-556883   -            590 858842at2759         -            236   1.1e-64  213.9  63.1   2   5     0.013      0.59    5.2   0.0    76   107   108   139   105   154 0.83 -
ctg000008_P:555114-556883   -            590 858842at2759         -            236   1.1e-64  213.9  63.1   3   5   3.9e-25   1.9e-23   78.9  11.3   103   194   178   270   151   278 0.87 -
ctg000008_P:555114-556883   -            590 858842at2759         -            236   1.1e-64  213.9  63.1   4   5     2e-10   9.5e-09   30.7  12.5   136   236   276   377   272   377 0.85 -
ctg000008_P:555114-556883   -            590 858842at2759         -            236   1.1e-64  213.9  63.1   5   5     0.015      0.72    4.9   0.2   199   230   550   581   529   588 0.86 -
ctg000001_P:34499-35071     -            191 858842at2759         -            236   2.1e-26   88.6   4.6   1   1   5.3e-28   2.5e-26   88.3   4.6    10   185    11   191     2   191 0.89 -
ctg000008_P:270490-271716   -            409 858842at2759         -            236   3.3e-25   84.6   0.2   1   1   1.1e-26   5.1e-25   84.0   0.2     3    68     6    69     4    74 0.95 -
ctg000006_P:555857-556267   -            137 858842at2759         -            236   3.2e-24   81.4   0.3   1   1   8.2e-26   3.9e-24   81.1   0.3     2    69     7    72     6    86 0.91 -
ctg000003_P:300554-301747   -            398 858842at2759         -            236   8.8e-24   80.0   0.1   1   1     3e-25   1.4e-23   79.3   0.1     4    75     4    77     2   120 0.79 -
ctg000010_P:329873-330148   -             92 858842at2759         -            236     4e-23   77.8   0.1   1   1   9.3e-25   4.4e-23   77.7   0.1     4    74     2    71     1    87 0.88 -
ctg000107_P:82718-82993     -             92 858842at2759         -            236   1.6e-22   75.8   0.1   1   1   3.6e-24   1.7e-22   75.8   0.1     4    72     2    69     1    86 0.91 -
ctg000008_P:294919-296196   -            426 858842at2759         -            236   3.6e-22   74.6   1.9   1   1   1.2e-23   5.7e-22   74.0   1.9     3    76     6    78     4    98 0.88 -
ctg000006_P:673425-674555   -            377 858842at2759         -            236   9.1e-22   73.3   3.4   1   2   2.1e-23   9.7e-22   73.3   2.5     2    67    22    86    21    93 0.95 -
ctg000006_P:673425-674555   -            377 858842at2759         -            236   9.1e-22   73.3   3.4   2   2       6.8   3.2e+02   -3.7   0.0   199   213   358   372   358   374 0.83 -
ctg000008_P:158043-159071   -            343 858842at2759         -            236   9.1e-20   66.8   0.1   1   1   2.6e-21   1.2e-19   66.4   0.1     5    67     1    59     1    67 0.94 -
ctg000013_P:165899-167125   -            409 858842at2759         -            236   1.5e-18   62.8   1.4   1   1   4.7e-20   2.2e-18   62.3   1.4     2    67     3    66     2    71 0.94 -
ctg000001_P:646246-646797   -            184 858842at2759         -            236   8.8e-05   17.8   1.8   1   2   1.9e-06   9.1e-05   17.7   0.5    15    67    32    80    29   110 0.83 -
ctg000001_P:646246-646797   -            184 858842at2759         -            236   8.8e-05   17.8   1.8   2   2       2.1        98   -2.0   0.0   140   161   116   137   108   150 0.71 -
ctg000000_P:285037-285618   -            194 858842at2759         -            236   0.00055   15.1   1.2   1   2     3e-05    0.0014   13.8   0.1   164   223    44   105     8   114 0.75 -
ctg000000_P:285037-285618   -            194 858842at2759         -            236   0.00055   15.1   1.2   2   2      0.43        20    0.2   0.1   143   165   150   172   131   188 0.59 -
ctg000002_P:614066-614491   -            142 858842at2759         -            236    0.0015   13.7   0.4   1   2   3.2e-05    0.0015   13.7   0.4   194   228     7    42     2    50 0.83 -
ctg000002_P:614066-614491   -            142 858842at2759         -            236    0.0015   13.7   0.4   2   2       3.9   1.8e+02   -2.9   0.1   161   161    84    84    61   103 0.51 -
ctg000005_P:37827-38438     -            204 858842at2759         -            236      0.15    7.2  15.7   1   4      0.35        16    0.5   0.6   196   216    32    52    15    58 0.82 -
ctg000005_P:37827-38438     -            204 858842at2759         -            236      0.15    7.2  15.7   2   4    0.0043       0.2    6.7   1.1   190   219    54    83    40    88 0.76 -
ctg000005_P:37827-38438     -            204 858842at2759         -            236      0.15    7.2  15.7   3   4    0.0024      0.11    7.6   0.8   196   222   115   140   101   148 0.85 -
ctg000005_P:37827-38438     -            204 858842at2759         -            236      0.15    7.2  15.7   4   4      0.26        12    0.9   0.1   185   216   163   194   149   196 0.71 -
ctg000001_P:1095350-1095865 -            172 858842at2759         -            236      0.52    5.4   9.6   1   2      0.18       8.7    1.4   0.3   191   221    18    50     8    56 0.79 -
ctg000001_P:1095350-1095865 -            172 858842at2759         -            236      0.52    5.4   9.6   2   2    0.0027      0.13    7.4   3.8   197   223    84   110    64   122 0.73 -
ctg000022_P:337063-337566   -            168 858842at2759         -            236       2.2    3.4  25.4   1   4      0.42        20    0.3   0.1   203   217     1    15     1    21 0.90 -
ctg000022_P:337063-337566   -            168 858842at2759         -            236       2.2    3.4  25.4   2   4      0.04       1.9    3.6   3.9   192   219    51    78    24    83 0.80 -
ctg000022_P:337063-337566   -            168 858842at2759         -            236       2.2    3.4  25.4   3   4    0.0064       0.3    6.2   1.3   195   219    82   106    76   111 0.84 -
ctg000022_P:337063-337566   -            168 858842at2759         -            236       2.2    3.4  25.4   4   4     0.018      0.83    4.7   4.1   195   221   110   136   105   148 0.82 -
#
# Program:         hmmsearch
# Version:         3.1b2 (February 2015)
# Pipeline mode:   SEARCH
# Query file:      /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_downloads/lineages/eukaryota_odb10/hmms/858842at2759.hmm
# Target file:     /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_out/auto_lineage/run_eukaryota_odb10/metaeuk_output/initial_results/asm_ctgs_m.fa.modified.fas
# Option settings: hmmsearch --domtblout /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_out/auto_lineage/run_eukaryota_odb10/hmmer_output/initial_run_results/858842at2759.out --cpu 1 /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_downloads/lineages/eukaryota_odb10/hmms/858842at2759.hmm /Users/dominiquefastus/DeNovoProj/BUSCO_ass/busco_out/auto_lineage/run_eukaryota_odb10/metaeuk_output/initial_results/asm_ctgs_m.fa.modified.fas 
# Current dir:     /Users/dominiquefastus/DeNovoProj/BUSCO_ass
# Date:            Fri Feb 24 11:51:03 2023
# [ok]
