#                                                                                   --- full sequence --- -------------- this domain -------------   hmm coord   ali coord   env coord
# target name               accession   tlen query name           accession   qlen   E-value  score  bias   #  of  c-Evalue  i-Evalue  score  bias  from    to  from    to  from    to  acc description of target
#       ------------------- ---------- ----- -------------------- ---------- ----- --------- ------ ----- --- --- --------- --------- ------ ----- ----- ----- ----- ----- ----- ----- ---- ---------------------
ctg000003_P:113154-114620   -            489 418107at2759         -            357  1.3e-135  447.5  14.1   1   3   4.8e-36   5.8e-35  116.4   0.0     1   102     1   119     1   127 0.87 -
ctg000003_P:113154-114620   -            489 418107at2759         -            357  1.3e-135  447.5  14.1   2   3    0.0017      0.02    9.3   0.0   267   322   133   190   130   194 0.81 -
ctg000003_P:113154-114620   -            489 418107at2759         -            357  1.3e-135  447.5  14.1   3   3   4.4e-98   5.4e-97  320.4  12.2   119   356   193   462   186   463 0.87 -
ctg000008_P:735513-736907   -            465 418107at2759         -            357   3.7e-26   87.4   5.3   1   3   1.2e-07   1.4e-06   23.0   0.2   217   286    92   166    82   172 0.82 -
ctg000008_P:735513-736907   -            465 418107at2759         -            357   3.7e-26   87.4   5.3   2   3   0.00017     0.002   12.6   0.3   214   284   174   248   166   252 0.85 -
ctg000008_P:735513-736907   -            465 418107at2759         -            357   3.7e-26   87.4   5.3   3   3     2e-16   2.5e-15   51.8   0.0   132   250   258   383   250   386 0.87 -
ctg000012_P:93489-94475     -            329 418107at2759         -            357   1.3e-25   85.6   6.1   1   4     1e-08   1.2e-07   26.5   0.0   184   245     6    70     3    77 0.84 -
ctg000012_P:93489-94475     -            329 418107at2759         -            357   1.3e-25   85.6   6.1   2   4    0.0076     0.092    7.1   0.0    66    92   100   126    75   132 0.72 -
ctg000012_P:93489-94475     -            329 418107at2759         -            357   1.3e-25   85.6   6.1   3   4   0.00026    0.0032   11.9   0.1    54    91   130   166   125   199 0.72 -
ctg000012_P:93489-94475     -            329 418107at2759         -            357   1.3e-25   85.6   6.1   4   4   4.3e-13   5.2e-12   40.9   0.3   191   282   228   327   203   329 0.78 -
ctg000007_P:202424-203284   -            287 418107at2759         -            357     2e-24   81.7   3.3   1   5         2        25   -0.8   0.0    59    87    20    48     5    57 0.69 -
ctg000007_P:202424-203284   -            287 418107at2759         -            357     2e-24   81.7   3.3   2   5   1.3e-06   1.5e-05   19.6   0.0   261   286    84   109    74   115 0.85 -
ctg000007_P:202424-203284   -            287 418107at2759         -            357     2e-24   81.7   3.3   3   5   1.1e-11   1.4e-10   36.2   0.2   210   285   113   192   107   198 0.82 -
